,Level_in,Flow_gpm
1095,10.95,3986.36663844
1096,10.96,3993.40245441
1097,10.97,4000.44326162
1098,10.98,4007.48905575
1099,10.99,4014.53983249
1100,11.0,4021.59558754
1101,11.01,4028.65631656
1102,11.02,4035.72201525
1103,11.03,4042.79267929
1104,11.04,4049.86830435
1105,11.05,4056.9488861
1106,11.06,4064.03442023
1107,11.07,4071.12490239
1108,11.08,4078.22032825
1109,11.09,4085.32069348
1110,11.1,4092.42599374
1111,11.11,4099.53622469
1112,11.12,4106.65138198
1113,11.13,4113.77146126
1114,11.14,4120.8964582
1115,11.15,4128.02636843
1116,11.16,4135.16118761
1117,11.17,4142.30091138
1118,11.18,4149.44553537
1119,11.19,4156.59505523
1120,11.2,4163.74946659
1121,11.21,4170.90876509
1122,11.22,4178.07294636
1123,11.23,4185.24200602
1124,11.24,4192.4159397
1125,11.25,4199.59474303
1126,11.26,4206.77841162
1127,11.27,4213.9669411
1128,11.28,4221.16032707
1129,11.29,4228.35856516
1130,11.3,4235.56165097
1131,11.31,4242.76958012
1132,11.32,4249.9823482
1133,11.33,4257.19995082
1134,11.34,4264.42238358
1135,11.35,4271.64964209
1136,11.36,4278.88172192
1137,11.37,4286.11861869
1138,11.38,4293.36032798
1139,11.39,4300.60684537
1140,11.4,4307.85816646
1141,11.41,4315.11428682
1142,11.42,4322.37520204
1143,11.43,4329.64090769
1144,11.44,4336.91139935
1145,11.45,4344.1866726
1146,11.46,4351.466723
1147,11.47,4358.75154613
1148,11.48,4366.04113754
1149,11.49,4373.33549281
1150,11.5,4380.63460748
1151,11.51,4387.93847713
1152,11.52,4395.24709731
1153,11.53,4402.56046356
1154,11.54,4409.87857145
1155,11.55,4417.20141651
1156,11.56,4424.5289943
1157,11.57,4431.86130036
1158,11.58,4439.19833023
1159,11.59,4446.54007944
1160,11.6,4453.88654354
1161,11.61,4461.23771806
1162,11.62,4468.59359852
1163,11.63,4475.95418046
1164,11.64,4483.31945941
1165,11.65,4490.68943088
1166,11.66,4498.0640904
1167,11.67,4505.44343349
1168,11.68,4512.82745566
1169,11.69,4520.21615243
1170,11.7,4527.60951931
1171,11.71,4535.00755181
1172,11.72,4542.41024543
1173,11.73,4549.81759568
1174,11.74,4557.22959805
1175,11.75,4564.64624806
1176,11.76,4572.0675412
1177,11.77,4579.49347295
1178,11.78,4586.92403882
1179,11.79,4594.35923429
1180,11.8,4601.79905484
1181,11.81,4609.24349597
1182,11.82,4616.69255316
1183,11.83,4624.14622188
1184,11.84,4631.60449761
1185,11.85,4639.06737583
1186,11.86,4646.53485202
1187,11.87,4654.00692163
1188,11.88,4661.48358013
1189,11.89,4668.964823
1190,11.9,4676.4506457
1191,11.91,4683.94104368
1192,11.92,4691.4360124
1193,11.93,4698.93554732
1194,11.94,4706.43964389
1195,11.95,4713.94829757
1196,11.96,4721.4615038
1197,11.97,4728.97925802
1198,11.98,4736.50155568
1199,11.99,4744.02839223
1200,12.0,4751.55976309
1201,12.01,4759.09566371
1202,12.02,4766.63608951
1203,12.03,4774.18103594
1204,12.04,4781.73049842
1205,12.05,4789.28447237
1206,12.06,4796.84295322
1207,12.07,4804.4059364
1208,12.08,4811.97341731
1209,12.09,4819.54539138
1210,12.1,4827.12185403
1211,12.11,4834.70280066
1212,12.12,4842.28822669
1213,12.13,4849.87812751
1214,12.14,4857.47249855
1215,12.15,4865.07133519
1216,12.16,4872.67463284
1217,12.17,4880.2823869
1218,12.18,4887.89459277
1219,12.19,4895.51124582
1220,12.2,4903.13234147
1221,12.21,4910.75787509
1222,12.22,4918.38784207
1223,12.23,4926.02223779
1224,12.24,4933.66105764
1225,12.25,4941.30429699
1226,12.26,4948.95195123
1227,12.27,4956.60401571
1228,12.28,4964.26048583
1229,12.29,4971.92135693
1230,12.3,4979.5866244
1231,12.31,4987.2562836
1232,12.32,4994.93032988
1233,12.33,5002.60875862
1234,12.34,5010.29156515
1235,12.35,5017.97874485
1236,12.36,5025.67029306
1237,12.37,5033.36620514
1238,12.38,5041.06647642
1239,12.39,5048.77110227
1240,12.4,5056.48007801
1241,12.41,5064.193399
1242,12.42,5071.91106056
1243,12.43,5079.63305804
1244,12.44,5087.35938677
1245,12.45,5095.09004208
1246,12.46,5102.8250193
1247,12.47,5110.56431375
1248,12.48,5118.30792077
1249,12.49,5126.05583567
1250,12.5,5133.80805377
1251,12.51,5141.56457039
1252,12.52,5149.32538085
1253,12.53,5157.09048045
1254,12.54,5164.85986451
1255,12.55,5172.63352834
1256,12.56,5180.41146723
1257,12.57,5188.19367651
1258,12.58,5195.98015145
1259,12.59,5203.77088737
1260,12.6,5211.56587956
1261,12.61,5219.36512331
1262,12.62,5227.16861392
1263,12.63,5234.97634667
1264,12.64,5242.78831686
1265,12.65,5250.60451975
1266,12.66,5258.42495065
1267,12.67,5266.24960482
1268,12.68,5274.07847755
1269,12.69,5281.91156411
1270,12.7,5289.74885977
1271,12.71,5297.59035981
1272,12.72,5305.43605949
1273,12.73,5313.28595407
1274,12.74,5321.14003883
1275,12.75,5328.99830901
1276,12.76,5336.86075989
1277,12.77,5344.72738672
1278,12.78,5352.59818475
1279,12.79,5360.47314923
1280,12.8,5368.35227541
1281,12.81,5376.23555855
1282,12.82,5384.12299388
1283,12.83,5392.01457665
1284,12.84,5399.9103021
1285,12.85,5407.81016546
1286,12.86,5415.71416198
1287,12.87,5423.62228688
1288,12.88,5431.5345354
1289,12.89,5439.45090276
1290,12.9,5447.3713842
1291,12.91,5455.29597493
1292,12.92,5463.22467017
1293,12.93,5471.15746516
1294,12.94,5479.0943551
1295,12.95,5487.0353352
1296,12.96,5494.98040069
1297,12.97,5502.92954677
1298,12.98,5510.88276865
1299,12.99,5518.84006153
1300,13.0,5526.80142063
1301,13.01,5534.76684113
1302,13.02,5542.73631824
1303,13.03,5550.70984715
1304,13.04,5558.68742307
1305,13.05,5566.66904117
1306,13.06,5574.65469665
1307,13.07,5582.6443847
1308,13.08,5590.63810051
1309,13.09,5598.63583924
1310,13.1,5606.63759609
1311,13.11,5614.64336624
1312,13.12,5622.65314485
1313,13.13,5630.66692711
1314,13.14,5638.68470818
1315,13.15,5646.70648323
1316,13.16,5654.73224743
1317,13.17,5662.76199594
1318,13.18,5670.79572392
1319,13.19,5678.83342654
1320,13.2,5686.87509896
1321,13.21,5694.92073631
1322,13.22,5702.97033377
1323,13.23,5711.02388648
1324,13.24,5719.08138959
1325,13.25,5727.14283824
1326,13.26,5735.20822757
1327,13.27,5743.27755274
1328,13.28,5751.35080888
1329,13.29,5759.42799112
1330,13.3,5767.5090946
1331,13.31,5775.59411445
1332,13.32,5783.6830458
1333,13.33,5791.77588378
1334,13.34,5799.87262352
1335,13.35,5807.97326013
1336,13.36,5816.07778874
1337,13.37,5824.18620447
1338,13.38,5832.29850244
1339,13.39,5840.41467775
1340,13.4,5848.53472552
1341,13.41,5856.65864085
1342,13.42,5864.78641886
1343,13.43,5872.91805466
1344,13.44,5881.05354333
1345,13.45,5889.19287999
1346,13.46,5897.33605973
1347,13.47,5905.48307765
1348,13.48,5913.63392883
1349,13.49,5921.78860838
1350,13.5,5929.94711138
1351,13.51,5938.10943292
1352,13.52,5946.27556807
1353,13.53,5954.44551193
1354,13.54,5962.61925958
1355,13.55,5970.79680609
1356,13.56,5978.97814653
1357,13.57,5987.16327598
1358,13.58,5995.35218951
1359,13.59,6003.54488219
1360,13.6,6011.74134909
1361,13.61,6019.94158527
1362,13.62,6028.14558578
1363,13.63,6036.3533457
1364,13.64,6044.56486007
1365,13.65,6052.78012396
1366,13.66,6060.99913241
1367,13.67,6069.22188048
1368,13.68,6077.44836321
1369,13.69,6085.67857565
1370,13.7,6093.91251284
1371,13.71,6102.15016983
1372,13.72,6110.39154165
1373,13.73,6118.63662334
1374,13.74,6126.88540994
1375,13.75,6135.13789647
1376,13.76,6143.39407797
1377,13.77,6151.65394946
1378,13.78,6159.91750598
1379,13.79,6168.18474254
1380,13.8,6176.45565416
1381,13.81,6184.73023587
1382,13.82,6193.00848268
1383,13.83,6201.2903896
1384,13.84,6209.57595165
1385,13.85,6217.86516383
1386,13.86,6226.15802116
1387,13.87,6234.45451863
1388,13.88,6242.75465126
1389,13.89,6251.05841404
1390,13.9,6259.36580197
1391,13.91,6267.67681005
1392,13.92,6275.99143327
1393,13.93,6284.30966662
1394,13.94,6292.63150509
1395,13.95,6300.95694367
1396,13.96,6309.28597735
1397,13.97,6317.6186011
1398,13.98,6325.95480991
1399,13.99,6334.29459876
1400,14.0,6342.63796261
1401,14.01,6350.98489645
1402,14.02,6359.33539525
1403,14.03,6367.68945398
1404,14.04,6376.04706759
1405,14.05,6384.40823107
1406,14.06,6392.77293936
1407,14.07,6401.14118744
1408,14.08,6409.51297025
1409,14.09,6417.88828275
1410,14.1,6426.2671199
1411,14.11,6434.64947665
1412,14.12,6443.03534795
1413,14.13,6451.42472874
1414,14.14,6459.81761397
1415,14.15,6468.21399858
1416,14.16,6476.61387751
1417,14.17,6485.0172457
1418,14.18,6493.42409808
1419,14.19,6501.83442959
1420,14.2,6510.24823516
1421,14.21,6518.66550971
1422,14.22,6527.08624817
1423,14.23,6535.51044548
1424,14.24,6543.93809654
1425,14.25,6552.36919628
1426,14.26,6560.80373962
1427,14.27,6569.24172147
1428,14.28,6577.68313675
1429,14.29,6586.12798036
1430,14.3,6594.57624721
1431,14.31,6603.02793222
1432,14.32,6611.48303028
1433,14.33,6619.94153629
1434,14.34,6628.40344516
1435,14.35,6636.86875179
1436,14.36,6645.33745106
1437,14.37,6653.80953788
1438,14.38,6662.28500712
1439,14.39,6670.76385369
1440,14.4,6679.24607246
1441,14.41,6687.73165832
1442,14.42,6696.22060616
1443,14.43,6704.71291084
1444,14.44,6713.20856726
1445,14.45,6721.70757027
1446,14.46,6730.20991477
1447,14.47,6738.71559561
1448,14.48,6747.22460766
1449,14.49,6755.73694579
1450,14.5,6764.25260487
1451,14.51,6772.77157976
1452,14.52,6781.2938653
1453,14.53,6789.81945637
1454,14.54,6798.34834782
1455,14.55,6806.8805345
1456,14.56,6815.41601125
1457,14.57,6823.95477294
1458,14.58,6832.49681439
1459,14.59,6841.04213046
1460,14.6,6849.59071599
1461,14.61,6858.14256582
1462,14.62,6866.69767478
1463,14.63,6875.25603771
1464,14.64,6883.81764944
1465,14.65,6892.38250481
1466,14.66,6900.95059863
1467,14.67,6909.52192573
1468,14.68,6918.09648095
1469,14.69,6926.67425909
1470,14.7,6935.25525498
1471,14.71,6943.83946343
1472,14.72,6952.42687926
1473,14.73,6961.01749729
1474,14.74,6969.61131232
1475,14.75,6978.20831915
1476,14.76,6986.8085126
1477,14.77,6995.41188747
1478,14.78,7004.01843855
1479,14.79,7012.62816065
1480,14.8,7021.24104857
1481,14.81,7029.8570971
1482,14.82,7038.47630102
1483,14.83,7047.09865514
1484,14.84,7055.72415423
1485,14.85,7064.35279308
1486,14.86,7072.98456649
1487,14.87,7081.61946921
1488,14.88,7090.25749605
1489,14.89,7098.89864176
1490,14.9,7107.54290113
1491,14.91,7116.19026893
1492,14.92,7124.84073993
1493,14.93,7133.49430889
1494,14.94,7142.15097058
1495,14.95,7150.81071977
1496,14.96,7159.47355121
1497,14.97,7168.13945966
1498,14.98,7176.80843987
1499,14.99,7185.48048661
1500,15.0,7194.15559463
1501,15.01,7202.83375866
1502,15.02,7211.51497347
1503,15.03,7220.1992338
1504,15.04,7228.88653438
1505,15.05,7237.57686996
1506,15.06,7246.27023528
1507,15.07,7254.96662507
1508,15.08,7263.66603406
1509,15.09,7272.368457
1510,15.1,7281.0738886
1511,15.11,7289.7823236
1512,15.12,7298.49375672
1513,15.13,7307.20818268
1514,15.14,7315.9255962
1515,15.15,7324.64599201
1516,15.16,7333.36936481
1517,15.17,7342.09570932
1518,15.18,7350.82502025
1519,15.19,7359.55729231
1520,15.2,7368.2925202
1521,15.21,7377.03069864
1522,15.22,7385.77182233
1523,15.23,7394.51588596
1524,15.24,7403.26288423
1525,15.25,7412.01281184
1526,15.26,7420.76566348
1527,15.27,7429.52143384
1528,15.28,7438.28011761
1529,15.29,7447.04170948
1530,15.3,7455.80620414
1531,15.31,7464.57359625
1532,15.32,7473.34388052
1533,15.33,7482.1170516
1534,15.34,7490.89310418
1535,15.35,7499.67203293
1536,15.36,7508.45383253
1537,15.37,7517.23849763
1538,15.38,7526.02602291
1539,15.39,7534.81640303
1540,15.4,7543.60963265
1541,15.41,7552.40570644
1542,15.42,7561.20461904
1543,15.43,7570.00636512
1544,15.44,7578.81093933
1545,15.45,7587.61833632
1546,15.46,7596.42855073
1547,15.47,7605.24157722
1548,15.48,7614.05741042
1549,15.49,7622.87604498
1550,15.5,7631.69747554
1551,15.51,7640.52169673
1552,15.52,7649.34870319
1553,15.53,7658.17848956
1554,15.54,7667.01105046
1555,15.55,7675.84638052
1556,15.56,7684.68447436
1557,15.57,7693.52532662
1558,15.58,7702.36893191
1559,15.59,7711.21528485
1560,15.6,7720.06438005
1561,15.61,7728.91621214
1562,15.62,7737.77077573
1563,15.63,7746.62806542
1564,15.64,7755.48807582
1565,15.65,7764.35080154
1566,15.66,7773.21623718
1567,15.67,7782.08437734
1568,15.68,7790.95521662
1569,15.69,7799.82874962
1570,15.7,7808.70497094
1571,15.71,7817.58387516
1572,15.72,7826.46545687
1573,15.73,7835.34971066
1574,15.74,7844.23663112
1575,15.75,7853.12621282
1576,15.76,7862.01845036
1577,15.77,7870.91333831
1578,15.78,7879.81087123
1579,15.79,7888.71104372
1580,15.8,7897.61385034
1581,15.81,7906.51928566
1582,15.82,7915.42734424
1583,15.83,7924.33802065
1584,15.84,7933.25130946
1585,15.85,7942.16720522
1586,15.86,7951.0857025
1587,15.87,7960.00679584
1588,15.88,7968.9304798
1589,15.89,7977.85674894
1590,15.9,7986.78559779
1591,15.91,7995.71702091
1592,15.92,8004.65101285
1593,15.93,8013.58756814
1594,15.94,8022.52668132
1595,15.95,8031.46834694
1596,15.96,8040.41255952
1597,15.97,8049.35931361
1598,15.98,8058.30860372
1599,15.99,8067.26042439
1600,16.0,8076.21477015
1601,16.01,8085.17163552
1602,16.02,8094.13101502
1603,16.03,8103.09290317
1604,16.04,8112.05729448
1605,16.05,8121.02418348
1606,16.06,8129.99356467
1607,16.07,8138.96543257
1608,16.08,8147.93978168
1609,16.09,8156.91660651
1610,16.1,8165.89590156
1611,16.11,8174.87766133
1612,16.12,8183.86188033
1613,16.13,8192.84855304
1614,16.14,8201.83767397
1615,16.15,8210.8292376
1616,16.16,8219.82323842
1617,16.17,8228.81967093
1618,16.18,8237.8185296
1619,16.19,8246.81980893
1620,16.2,8255.82350338
1621,16.21,8264.82960744
1622,16.22,8273.83811558
1623,16.23,8282.84902229
1624,16.24,8291.86232202
1625,16.25,8300.87800925
1626,16.26,8309.89607844
1627,16.27,8318.91652407
1628,16.28,8327.93934058
1629,16.29,8336.96452245
1630,16.3,8345.99206413
1631,16.31,8355.02196007
1632,16.32,8364.05420473
1633,16.33,8373.08879256
1634,16.34,8382.125718
1635,16.35,8391.1649755
1636,16.36,8400.20655952
1637,16.37,8409.25046448
1638,16.38,8418.29668482
1639,16.39,8427.345215
1640,16.4,8436.39604942
1641,16.41,8445.44918255
1642,16.42,8454.50460879
1643,16.43,8463.56232258
1644,16.44,8472.62231834
1645,16.45,8481.6845905
1646,16.46,8490.74913348
1647,16.47,8499.81594169
1648,16.48,8508.88500956
1649,16.49,8517.95633149
1650,16.5,8527.0299019
1651,16.51,8536.1057152
1652,16.52,8545.18376579
1653,16.53,8554.26404808
1654,16.54,8563.34655647
1655,16.55,8572.43128536
1656,16.56,8581.51822915
1657,16.57,8590.60738223
1658,16.58,8599.698739
1659,16.59,8608.79229384
1660,16.6,8617.88804115
1661,16.61,8626.98597531
1662,16.62,8636.08609071
1663,16.63,8645.18838172
1664,16.64,8654.29284273
1665,16.65,8663.39946811
1666,16.66,8672.50825224
1667,16.67,8681.61918948
1668,16.68,8690.73227422
1669,16.69,8699.84750081
1670,16.7,8708.96486362
1671,16.71,8718.08435701
1672,16.72,8727.20597535
1673,16.73,8736.32971299
1674,16.74,8745.45556429
1675,16.75,8754.5835236
1676,16.76,8763.71358527
1677,16.77,8772.84574366
1678,16.78,8781.9799931
1679,16.79,8791.11632794
1680,16.8,8800.25474253
1681,16.81,8809.3952312
1682,16.82,8818.53778829
1683,16.83,8827.68240814
1684,16.84,8836.82908507
1685,16.85,8845.97781342
1686,16.86,8855.12858752
1687,16.87,8864.28140168
1688,16.88,8873.43625024
1689,16.89,8882.59312751
1690,16.9,8891.75202782
1691,16.91,8900.91294547
1692,16.92,8910.07587479
1693,16.93,8919.24081007
1694,16.94,8928.40774564
1695,16.95,8937.5766758
1696,16.96,8946.74759485
1697,16.97,8955.9204971
1698,16.98,8965.09537684
1699,16.99,8974.27222837
1700,17.0,8983.45104599
1701,17.01,8992.63182398
1702,17.02,9001.81455665
1703,17.03,9010.99923827
1704,17.04,9020.18586313
1705,17.05,9029.37442551
1706,17.06,9038.5649197
1707,17.07,9047.75733998
1708,17.08,9056.95168061
1709,17.09,9066.14793588
1710,17.1,9075.34610005
1711,17.11,9084.54616739
1712,17.12,9093.74813217
1713,17.13,9102.95198865
1714,17.14,9112.1577311
1715,17.15,9121.36535377
1716,17.16,9130.57485092
1717,17.17,9139.78621681
1718,17.18,9148.99944568
1719,17.19,9158.21453179
1720,17.2,9167.43146939
1721,17.21,9176.65025271
1722,17.22,9185.87087601
1723,17.23,9195.09333352
1724,17.24,9204.31761947
1725,17.25,9213.54372812
1726,17.26,9222.77165368
1727,17.27,9232.00139039
1728,17.28,9241.23293248
1729,17.29,9250.46627417
1730,17.3,9259.70140968
1731,17.31,9268.93833325
1732,17.32,9278.17703908
1733,17.33,9287.41752139
1734,17.34,9296.6597744
1735,17.35,9305.90379232
1736,17.36,9315.14956935
1737,17.37,9324.39709971
1738,17.38,9333.64637759
1739,17.39,9342.89739721
1740,17.4,9352.15015275
1741,17.41,9361.40463843
1742,17.42,9370.66084842
1743,17.43,9379.91877692
1744,17.44,9389.17841813
1745,17.45,9398.43976623
1746,17.46,9407.7028154
1747,17.47,9416.96755983
1748,17.48,9426.2339937
1749,17.49,9435.50211119
1750,17.5,9444.77190646
1751,17.51,9454.0433737
1752,17.52,9463.31650708
1753,17.53,9472.59130076
1754,17.54,9481.8677489
1755,17.55,9491.14584568
1756,17.56,9500.42558525
1757,17.57,9509.70696177
1758,17.58,9518.9899694
1759,17.59,9528.27460228
1760,17.6,9537.56085458
1761,17.61,9546.84872044
1762,17.62,9556.138194
1763,17.63,9565.42926941
1764,17.64,9574.72194082
1765,17.65,9584.01620235
1766,17.66,9593.31204815
1767,17.67,9602.60947235
1768,17.68,9611.90846908
1769,17.69,9621.20903247
1770,17.7,9630.51115665
1771,17.71,9639.81483574
1772,17.72,9649.12006386
1773,17.73,9658.42683514
1774,17.74,9667.73514368
1775,17.75,9677.04498361
1776,17.76,9686.35634904
1777,17.77,9695.66923407
1778,17.78,9704.98363281
1779,17.79,9714.29953937
1780,17.8,9723.61694784
1781,17.81,9732.93585234
1782,17.82,9742.25624695
1783,17.83,9751.57812577
1784,17.84,9760.9014829
1785,17.85,9770.22631241
1786,17.86,9779.55260841
1787,17.87,9788.88036496
1788,17.88,9798.20957617
1789,17.89,9807.5402361
1790,17.9,9816.87233884
1791,17.91,9826.20587845
1792,17.92,9835.54084901
1793,17.93,9844.8772446
1794,17.94,9854.21505927
1795,17.95,9863.5542871
1796,17.96,9872.89492214
1797,17.97,9882.23695846
1798,17.98,9891.58039011
1799,17.99,9900.92521115
1800,18.0,9910.27141563
1801,18.01,9919.6189976
1802,18.02,9928.96795111
1803,18.03,9938.3182702
1804,18.04,9947.66994891
1805,18.05,9957.0229813
1806,18.06,9966.37736138
1807,18.07,9975.7330832
1808,18.08,9985.0901408
1809,18.09,9994.44852819
1810,18.1,10003.8082394
1811,18.11,10013.1692685
1812,18.12,10022.5316094
1813,18.13,10031.8952563
1814,18.14,10041.260203
1815,18.15,10050.6264437
1816,18.16,10059.9939723
1817,18.17,10069.3627829
1818,18.18,10078.7328694
1819,18.19,10088.1042259
1820,18.2,10097.4768464
1821,18.21,10106.8507248
1822,18.22,10116.2258552
1823,18.23,10125.6022315
1824,18.24,10134.9798478
1825,18.25,10144.358698
1826,18.26,10153.7387761
1827,18.27,10163.1200762
1828,18.28,10172.5025921
1829,18.29,10181.8863179
1830,18.3,10191.2712476
1831,18.31,10200.6573751
1832,18.32,10210.0446943
1833,18.33,10219.4331994
1834,18.34,10228.8228841
1835,18.35,10238.2137426
1836,18.36,10247.6057687
1837,18.37,10256.9989564
1838,18.38,10266.3932997
1839,18.39,10275.7887925
1840,18.4,10285.1854288
1841,18.41,10294.5832025
1842,18.42,10303.9821076
1843,18.43,10313.382138
1844,18.44,10322.7832876
1845,18.45,10332.1855504
1846,18.46,10341.5889204
1847,18.47,10350.9933914
1848,18.48,10360.3989574
1849,18.49,10369.8056124
1850,18.5,10379.2133502
1851,18.51,10388.6221647
1852,18.52,10398.03205
1853,18.53,10407.4429998
1854,18.54,10416.8550082
1855,18.55,10426.268069
1856,18.56,10435.6821761
1857,18.57,10445.0973235
1858,18.58,10454.5135051
1859,18.59,10463.9307147
1860,18.6,10473.3489462
1861,18.61,10482.7681937
1862,18.62,10492.1884508
1863,18.63,10501.6097116
1864,18.64,10511.03197
1865,18.65,10520.4552197
1866,18.66,10529.8794548
1867,18.67,10539.304669
1868,18.68,10548.7308563
1869,18.69,10558.1580106
1870,18.7,10567.5861256
1871,18.71,10577.0151953
1872,18.72,10586.4452136
1873,18.73,10595.8761743
1874,18.74,10605.3080713
1875,18.75,10614.7408984
1876,18.76,10624.1746495
1877,18.77,10633.6093184
1878,18.78,10643.044899
1879,18.79,10652.4813852
1880,18.8,10661.9187708
1881,18.81,10671.3570497
1882,18.82,10680.7962156
1883,18.83,10690.2362624
1884,18.84,10699.677184
1885,18.85,10709.1189742
1886,18.86,10718.5616268
1887,18.87,10728.0051357
1888,18.88,10737.4494947
1889,18.89,10746.8946975
1890,18.9,10756.3407381
1891,18.91,10765.7876102
1892,18.92,10775.2353077
1893,18.93,10784.6838243
1894,18.94,10794.1331539
1895,18.95,10803.5832903
1896,18.96,10813.0342273
1897,18.97,10822.4859586
1898,18.98,10831.9384782
1899,18.99,10841.3917797
1900,19.0,10850.8458571
1901,19.01,10860.3007039
1902,19.02,10869.7563142
1903,19.03,10879.2126816
1904,19.04,10888.6697999
1905,19.05,10898.1276629
1906,19.06,10907.5862644
1907,19.07,10917.0455982
1908,19.08,10926.5056579
1909,19.09,10935.9664375
1910,19.1,10945.4279307
1911,19.11,10954.8901312
1912,19.12,10964.3530327
1913,19.13,10973.8166291
1914,19.14,10983.2809141
1915,19.15,10992.7458815
1916,19.16,11002.211525
1917,19.17,11011.6778383
1918,19.18,11021.1448153
1919,19.19,11030.6124495
1920,19.2,11040.0807349
1921,19.21,11049.549665
1922,19.22,11059.0192337
1923,19.23,11068.4894347
1924,19.24,11077.9602617
1925,19.25,11087.4317085
1926,19.26,11096.9037687
1927,19.27,11106.376436
1928,19.28,11115.8497043
1929,19.29,11125.3235672
1930,19.3,11134.7980184
1931,19.31,11144.2730516
1932,19.32,11153.7486605
1933,19.33,11163.2248389
1934,19.34,11172.7015804
1935,19.35,11182.1788788
1936,19.36,11191.6567277
1937,19.37,11201.1351208
1938,19.38,11210.6140518
1939,19.39,11220.0935145
1940,19.4,11229.5735024
1941,19.41,11239.0540092
1942,19.42,11248.5350287
1943,19.43,11258.0165546
1944,19.44,11267.4985804
1945,19.45,11276.9810999
1946,19.46,11286.4641067
1947,19.47,11295.9475945
1948,19.48,11305.4315569
1949,19.49,11314.9159877
1950,19.5,11324.4008804
1951,19.51,11333.8862287
1952,19.52,11343.3720263
1953,19.53,11352.8582669
1954,19.54,11362.344944
1955,19.55,11371.8320512
1956,19.56,11381.3195824
1957,19.57,11390.807531
1958,19.58,11400.2958907
1959,19.59,11409.7846551
1960,19.6,11419.273818
1961,19.61,11428.7633728
1962,19.62,11438.2533132
1963,19.63,11447.7436328
1964,19.64,11457.2343253
1965,19.65,11466.7253843
1966,19.66,11476.2168033
1967,19.67,11485.708576
1968,19.68,11495.200696
1969,19.69,11504.6931569
1970,19.7,11514.1859523
1971,19.71,11523.6790757
1972,19.72,11533.1725208
1973,19.73,11542.6662812
1974,19.74,11552.1603504
1975,19.75,11561.654722
1976,19.76,11571.1493897
1977,19.77,11580.644347
1978,19.78,11590.1395874
1979,19.79,11599.6351045
1980,19.8,11609.130892
1981,19.81,11618.6269434
1982,19.82,11628.1232521
1983,19.83,11637.6198119
1984,19.84,11647.1166163
1985,19.85,11656.6136587
1986,19.86,11666.1109329
1987,19.87,11675.6084322
1988,19.88,11685.1061503
1989,19.89,11694.6040807
1990,19.9,11704.102217
1991,19.91,11713.6005526
1992,19.92,11723.0990812
1993,19.93,11732.5977962
1994,19.94,11742.0966912
1995,19.95,11751.5957597
1996,19.96,11761.0949952
1997,19.97,11770.5943913
1998,19.98,11780.0939414
1999,19.99,11789.5936391
2000,20.0,11799.0934779
2001,20.01,11808.5934513
2002,20.02,11818.0935528
2003,20.03,11827.5937758
2004,20.04,11837.094114
2005,20.05,11846.5945608
2006,20.06,11856.0951097
2007,20.07,11865.5957542
2008,20.08,11875.0964877
2009,20.09,11884.5973038
2010,20.1,11894.0981959
2011,20.11,11903.5991575
2012,20.12,11913.1001821
2013,20.13,11922.6012632
2014,20.14,11932.1023942
2015,20.15,11941.6035685
2016,20.16,11951.1047798
2017,20.17,11960.6060213
2018,20.18,11970.1072867
2019,20.19,11979.6085692
2020,20.2,11989.1098624
2021,20.21,11998.6111598
2022,20.22,12008.1124547
2023,20.23,12017.6137406
2024,20.24,12027.115011
2025,20.25,12036.6162592
2026,20.26,12046.1174788
2027,20.27,12055.6186631
2028,20.28,12065.1198056
2029,20.29,12074.6208997
2030,20.3,12084.1219388
2031,20.31,12093.6229163
2032,20.32,12103.1238257
2033,20.33,12112.6246603
2034,20.34,12122.1254136
2035,20.35,12131.626079
2036,20.36,12141.1266499
2037,20.37,12150.6271196
2038,20.38,12160.1274815
2039,20.39,12169.6277292
2040,20.4,12179.1278559
2041,20.41,12188.627855
2042,20.42,12198.1277199
2043,20.43,12207.627444
2044,20.44,12217.1270207
2045,20.45,12226.6264434
2046,20.46,12236.1257053
2047,20.47,12245.6248
2048,20.48,12255.1237207
2049,20.49,12264.6224608
2050,20.5,12274.1210136
2051,20.51,12283.6193726
2052,20.52,12293.1175311
2053,20.53,12302.6154824
2054,20.54,12312.1132198
2055,20.55,12321.6107368
2056,20.56,12331.1080266
2057,20.57,12340.6050826
2058,20.58,12350.1018981
2059,20.59,12359.5984664
2060,20.6,12369.094781
2061,20.61,12378.590835
2062,20.62,12388.0866218
2063,20.63,12397.5821348
2064,20.64,12407.0773672
2065,20.65,12416.5723124
2066,20.66,12426.0669636
2067,20.67,12435.5613142
2068,20.68,12445.0553574
2069,20.69,12454.5490867
2070,20.7,12464.0424951
2071,20.71,12473.5355762
2072,20.72,12483.028323
2073,20.73,12492.520729
2074,20.74,12502.0127874
2075,20.75,12511.5044915
2076,20.76,12520.9958345
2077,20.77,12530.4868098
2078,20.78,12539.9774105
2079,20.79,12549.46763
2080,20.8,12558.9574616
2081,20.81,12568.4468984
2082,20.82,12577.9359337
2083,20.83,12587.4245608
2084,20.84,12596.912773
2085,20.85,12606.4005634
2086,20.86,12615.8879254
2087,20.87,12625.3748521
2088,20.88,12634.8613368
2089,20.89,12644.3473728
2090,20.9,12653.8329532
2091,20.91,12663.3180713
2092,20.92,12672.8027203
2093,20.93,12682.2868934
2094,20.94,12691.7705839
2095,20.95,12701.2537849
