,Level_in,Flow_gpm
1086,13.032,16624.7981214
1087,13.044,16658.647163
1088,13.056,16692.5378133
1089,13.068,16726.4700919
1090,13.08,16760.4440185
1091,13.092,16794.4596127
1092,13.104,16828.5168942
1093,13.116,16862.6158827
1094,13.128,16896.7565978
1095,13.14,16930.9390591
1096,13.152,16965.1632862
1097,13.164,16999.4292989
1098,13.176,17033.7371167
1099,13.188,17068.0867593
1100,13.2,17102.4782462
1101,13.212,17136.9115972
1102,13.224,17171.3868317
1103,13.236,17205.9039694
1104,13.248,17240.46303
1105,13.26,17275.0640329
1106,13.272,17309.7069979
1107,13.284,17344.3919444
1108,13.296,17379.1188921
1109,13.308,17413.8878606
1110,13.32,17448.6988694
1111,13.332,17483.5519381
1112,13.344,17518.4470863
1113,13.356,17553.3843335
1114,13.368,17588.3636993
1115,13.38,17623.3852033
1116,13.392,17658.4488649
1117,13.404,17693.5547039
1118,13.416,17728.7027396
1119,13.428,17763.8929916
1120,13.44,17799.1254796
1121,13.452,17834.4002229
1122,13.464,17869.7172411
1123,13.476,17905.0765538
1124,13.488,17940.4781805
1125,13.5,17975.9221406
1126,13.512,18011.4084538
1127,13.524,18046.9371394
1128,13.536,18082.5082171
1129,13.548,18118.1217062
1130,13.56,18153.7776263
1131,13.572,18189.4759969
1132,13.584,18225.2168375
1133,13.596,18261.0001675
1134,13.608,18296.8260064
1135,13.62,18332.6943737
1136,13.632,18368.6052889
1137,13.644,18404.5587714
1138,13.656,18440.5548407
1139,13.668,18476.5935162
1140,13.68,18512.6748175
1141,13.692,18548.7987638
1142,13.704,18584.9653748
1143,13.716,18621.1746698
1144,13.728,18657.4266682
1145,13.74,18693.7213895
1146,13.752,18730.0588531
1147,13.764,18766.4390785
1148,13.776,18802.8620851
1149,13.788,18839.3278922
1150,13.8,18875.8365193
1151,13.812,18912.3879857
1152,13.824,18948.982311
1153,13.836,18985.6195145
1154,13.848,19022.2996155
1155,13.86,19059.0226336
1156,13.872,19095.788588
1157,13.884,19132.5974981
1158,13.896,19169.4493834
1159,13.908,19206.3442631
1160,13.92,19243.2821567
1161,13.932,19280.2630836
1162,13.944,19317.287063
1163,13.956,19354.3541144
1164,13.968,19391.4642571
1165,13.98,19428.6175105
1166,13.992,19465.8138939
1167,14.004,19503.0534266
1168,14.016,19540.3361279
1169,14.028,19577.6620173
1170,14.04,19615.031114
1171,14.052,19652.4434374
1172,14.064,19689.8990068
1173,14.076,19727.3978415
1174,14.088,19764.9399608
1175,14.1,19802.525384
1176,14.112,19840.1541305
1177,14.124,19877.8262195
1178,14.136,19915.5416703
1179,14.148,19953.3005023
1180,14.16,19991.1027347
1181,14.172,20028.9483867
1182,14.184,20066.8374778
1183,14.196,20104.770027
1184,14.208,20142.7460539
1185,14.22,20180.7655775
1186,14.232,20218.8286172
1187,14.244,20256.9351922
1188,14.256,20295.0853218
1189,14.268,20333.2790252
1190,14.28,20371.5163217
1191,14.292,20409.7972305
1192,14.304,20448.1217709
1193,14.316,20486.4899621
1194,14.328,20524.9018234
1195,14.34,20563.3573739
1196,14.352,20601.8566329
1197,14.364,20640.3996196
1198,14.376,20678.9863533
1199,14.388,20717.6168531
1200,14.4,20756.2911382
1201,14.412,20795.0092279
1202,14.424,20833.7711414
1203,14.436,20872.5768978
1204,14.448,20911.4265164
1205,14.46,20950.3200163
1206,14.472,20989.2574168
1207,14.484,21028.238737
1208,14.496,21067.263996
1209,14.508,21106.3332131
1210,14.52,21145.4464075
1211,14.532,21184.6035982
1212,14.544,21223.8048045
1213,14.556,21263.0500456
1214,14.568,21302.3393405
1215,14.58,21341.6727084
1216,14.592,21381.0501685
1217,14.604,21420.4717399
1218,14.616,21459.9374417
1219,14.628,21499.4472932
1220,14.64,21539.0013133
1221,14.652,21578.5995213
1222,14.664,21618.2419363
1223,14.676,21657.9285773
1224,14.688,21697.6594635
1225,14.7,21737.4346141
1226,14.712,21777.2540481
1227,14.724,21817.1177846
1228,14.736,21857.0258427
1229,14.748,21896.9782415
1230,14.76,21936.9750002
1231,14.772,21977.0161377
1232,14.784,22017.1016732
1233,14.796,22057.2316258
1234,14.808,22097.4060146
1235,14.82,22137.6248585
1236,14.832,22177.8881767
1237,14.844,22218.1959883
1238,14.856,22258.5483123
1239,14.868,22298.9451677
1240,14.88,22339.3865737
1241,14.892,22379.8725492
1242,14.904,22420.4031133
1243,14.916,22460.9782851
1244,14.928,22501.5980836
1245,14.94,22542.2625278
1246,14.952,22582.9716368
1247,14.964,22623.7254295
1248,14.976,22664.5239251
1249,14.988,22705.3671425
1250,15.0,22746.2551007
1251,15.012,22787.1878188
1252,15.024,22828.1653157
1253,15.036,22869.1876105
1254,15.048,22910.2547222
1255,15.06,22951.3666697
1256,15.072,22992.5234721
1257,15.084,23033.7251483
1258,15.096,23074.9717173
1259,15.108,23116.2631982
1260,15.12,23157.5996098
1261,15.132,23198.9809711
1262,15.144,23240.4073012
1263,15.156,23281.878619
1264,15.168,23323.3949435
1265,15.18,23364.9562935
1266,15.192,23406.5626882
1267,15.204,23448.2141463
1268,15.216,23489.9106869
1269,15.228,23531.6523289
1270,15.24,23573.4390912
1271,15.252,23615.2709929
1272,15.264,23657.1480527
1273,15.276,23699.0702897
1274,15.288,23741.0377227
1275,15.3,23783.0503707
1276,15.312,23825.1082526
1277,15.324,23867.2113874
1278,15.336,23909.3597938
1279,15.348,23951.5534909
1280,15.36,23993.7924976
1281,15.372,24036.0768326
1282,15.384,24078.406515
1283,15.396,24120.7815636
1284,15.408,24163.2019972
1285,15.42,24205.6678349
1286,15.432,24248.1790954
1287,15.444,24290.7357977
1288,15.456,24333.3379606
1289,15.468,24375.9856029
1290,15.48,24418.6787436
1291,15.492,24461.4174015
1292,15.504,24504.2015955
1293,15.516,24547.0313444
1294,15.528,24589.906667
1295,15.54,24632.8275823
1296,15.552,24675.794109
1297,15.564,24718.806266
1298,15.576,24761.8640721
1299,15.588,24804.9675461
1300,15.6,24848.116707
1301,15.612,24891.3115735
1302,15.624,24934.5521644
1303,15.636,24977.8384985
1304,15.648,25021.1705947
1305,15.66,25064.5484718
1306,15.672,25107.9721485
1307,15.684,25151.4416437
1308,15.696,25194.9569762
1309,15.708,25238.5181647
1310,15.72,25282.1252281
1311,15.732,25325.7781852
1312,15.744,25369.4770546
1313,15.756,25413.2218553
1314,15.768,25457.012606
1315,15.78,25500.8493254
1316,15.792,25544.7320323
1317,15.804,25588.6607456
1318,15.816,25632.6354839
1319,15.828,25676.6562659
1320,15.84,25720.7231106
1321,15.852,25764.8360366
1322,15.864,25808.9950626
1323,15.876,25853.2002075
1324,15.888,25897.4514898
1325,15.9,25941.7489285
1326,15.912,25986.0925422
1327,15.924,26030.4823496
1328,15.936,26074.9183695
1329,15.948,26119.4006206
1330,15.96,26163.9291215
1331,15.972,26208.5038912
1332,15.984,26253.1249481
1333,15.996,26297.7923111
1334,16.008,26342.5059988
1335,16.02,26387.26603
1336,16.032,26432.0724233
1337,16.044,26476.9251974
1338,16.056,26521.8243711
1339,16.068,26566.7699629
1340,16.08,26611.7619917
1341,16.092,26656.800476
1342,16.104,26701.8854346
1343,16.116,26747.0168861
1344,16.128,26792.1948491
1345,16.14,26837.4193425
1346,16.152,26882.6903847
1347,16.164,26928.0079945
1348,16.176,26973.3721905
1349,16.188,27018.7829913
1350,16.2,27064.2404157
1351,16.212,27109.7444823
1352,16.224,27155.2952096
1353,16.236,27200.8926164
1354,16.248,27246.5367212
1355,16.26,27292.2275427
1356,16.272,27337.9650996
1357,16.284,27383.7494104
1358,16.296,27429.5804937
1359,16.308,27475.4583682
1360,16.32,27521.3830525
1361,16.332,27567.3545652
1362,16.344,27613.3729249
1363,16.356,27659.4381502
1364,16.368,27705.5502596
1365,16.38,27751.7092719
1366,16.392,27797.9152055
1367,16.404,27844.1680791
1368,16.416,27890.4679112
1369,16.428,27936.8147205
1370,16.44,27983.2085254
1371,16.452,28029.6493447
1372,16.464,28076.1371967
1373,16.476,28122.6721002
1374,16.488,28169.2540736
1375,16.5,28215.8831355
1376,16.512,28262.5593046
1377,16.524,28309.2825992
1378,16.536,28356.0530381
1379,16.548,28402.8706396
1380,16.56,28449.7354224
1381,16.572,28496.647405
1382,16.584,28543.606606
1383,16.596,28590.6130438
1384,16.608,28637.666737
1385,16.62,28684.7677041
1386,16.632,28731.9159636
1387,16.644,28779.1115341
1388,16.656,28826.3544341
1389,16.668,28873.644682
1390,16.68,28920.9822964
1391,16.692,28968.3672958
1392,16.704,29015.7996987
1393,16.716,29063.2795235
1394,16.728,29110.8067888
1395,16.74,29158.381513
1396,16.752,29206.0037147
1397,16.764,29253.6734124
1398,16.776,29301.3906244
1399,16.788,29349.1553693
1400,16.8,29396.9676655
1401,16.812,29444.8275316
1402,16.824,29492.7349859
1403,16.836,29540.690047
1404,16.848,29588.6927332
1405,16.86,29636.7430631
1406,16.872,29684.8410552
1407,16.884,29732.9867277
1408,16.896,29781.1800993
1409,16.908,29829.4211883
1410,16.92,29877.7100132
1411,16.932,29926.0465923
1412,16.944,29974.4309442
1413,16.956,30022.8630873
1414,16.968,30071.34304
1415,16.98,30119.8708206
1416,16.992,30168.4464477
1417,17.004,30217.0699396
1418,17.016,30265.7413148
1419,17.028,30314.4605916
1420,17.04,30363.2277885
1421,17.052,30412.0429238
1422,17.064,30460.906016
1423,17.076,30509.8170834
1424,17.088,30558.7761445
1425,17.1,30607.7832175
1426,17.112,30656.838321
1427,17.124,30705.9414733
1428,17.136,30755.0926927
1429,17.148,30804.2919976
1430,17.16,30853.5394065
1431,17.172,30902.8349376
1432,17.184,30952.1786093
1433,17.196,31001.5704401
1434,17.208,31051.0104481
1435,17.22,31100.4986519
1436,17.232,31150.0350697
1437,17.244,31199.6197199
1438,17.256,31249.2526208
1439,17.268,31298.9337908
1440,17.28,31348.6632483
1441,17.292,31398.4410114
1442,17.304,31448.2670986
1443,17.316,31498.1415282
1444,17.328,31548.0643186
1445,17.34,31598.0354879
1446,17.352,31648.0550546
1447,17.364,31698.123037
1448,17.376,31748.2394534
1449,17.388,31798.404322
1450,17.4,31848.6176612
1451,17.412,31898.8794893
1452,17.424,31949.1898245
1453,17.436,31999.5486853
1454,17.448,32049.9560897
1455,17.46,32100.4120563
1456,17.472,32150.9166031
1457,17.484,32201.4697486
1458,17.496,32252.0715109
1459,17.508,32302.7219084
1460,17.52,32353.4209593
1461,17.532,32404.1686819
1462,17.544,32454.9650944
1463,17.556,32505.8102151
1464,17.568,32556.7040623
1465,17.58,32607.6466543
1466,17.592,32658.6380092
1467,17.604,32709.6781453
1468,17.616,32760.7670808
1469,17.628,32811.9048341
1470,17.64,32863.0914232
1471,17.652,32914.3268666
1472,17.664,32965.6111823
1473,17.676,33016.9443887
1474,17.688,33068.3265039
1475,17.7,33119.7575461
1476,17.712,33171.2375337
1477,17.724,33222.7664847
1478,17.736,33274.3444175
1479,17.748,33325.9713501
1480,17.76,33377.6473009
1481,17.772,33429.3722879
1482,17.784,33481.1463295
1483,17.796,33532.9694438
1484,17.808,33584.841649
1485,17.82,33636.7629633
1486,17.832,33688.7334048
1487,17.844,33740.7529918
1488,17.856,33792.8217424
1489,17.868,33844.9396747
1490,17.88,33897.1068071
1491,17.892,33949.3231576
1492,17.904,34001.5887444
1493,17.916,34053.9035857
1494,17.928,34106.2676996
1495,17.94,34158.6811042
1496,17.952,34211.1438178
1497,17.964,34263.6558585
1498,17.976,34316.2172444
1499,17.988,34368.8279936
1500,18.0,34421.4881244
1501,18.012,34474.1976548
1502,18.024,34526.956603
1503,18.036,34579.764987
1504,18.048,34632.6228251
1505,18.06,34685.5301353
1506,18.072,34738.4869358
1507,18.084,34791.4932447
1508,18.096,34844.5490801
1509,18.108,34897.6544601
1510,18.12,34950.8094028
1511,18.132,35004.0139263
1512,18.144,35057.2680488
1513,18.156,35110.5717882
1514,18.168,35163.9251628
1515,18.18,35217.3281905
1516,18.192,35270.7808896
1517,18.204,35324.283278
1518,18.216,35377.8353739
1519,18.228,35431.4371953
1520,18.24,35485.0887603
1521,18.252,35538.7900869
1522,18.264,35592.5411934
1523,18.276,35646.3420976
1524,18.288,35700.1928177
1525,18.3,35754.0933718
1526,18.312,35808.0437778
1527,18.324,35862.0440539
1528,18.336,35916.094218
1529,18.348,35970.1942883
1530,18.36,36024.3442828
1531,18.372,36078.5442195
1532,18.384,36132.7941165
1533,18.396,36187.0939917
1534,18.408,36241.4438633
1535,18.42,36295.8437492
1536,18.432,36350.2936675
1537,18.444,36404.7936362
1538,18.456,36459.3436733
1539,18.468,36513.9437968
1540,18.48,36568.5940247
1541,18.492,36623.2943751
1542,18.504,36678.044866
1543,18.516,36732.8455153
1544,18.528,36787.6963411
1545,18.54,36842.5973613
1546,18.552,36897.548594
1547,18.564,36952.5500571
1548,18.576,37007.6017686
1549,18.588,37062.7037466
1550,18.6,37117.8560089
1551,18.612,37173.0585736
1552,18.624,37228.3114586
1553,18.636,37283.6146819
1554,18.648,37338.9682615
1555,18.66,37394.3722153
1556,18.672,37449.8265614
1557,18.684,37505.3313176
1558,18.696,37560.8865019
1559,18.708,37616.4921323
1560,18.72,37672.1482267
1561,18.732,37727.8548031
1562,18.744,37783.6118794
1563,18.756,37839.4194736
1564,18.768,37895.2776035
1565,18.78,37951.1862872
1566,18.792,38007.1455425
1567,18.804,38063.1553873
1568,18.816,38119.2158397
1569,18.828,38175.3269176
1570,18.84,38231.4886387
1571,18.852,38287.7010212
1572,18.864,38343.9640828
1573,18.876,38400.2778415
1574,18.888,38456.6423151
1575,18.9,38513.0575217
1576,18.912,38569.5234791
1577,18.924,38626.0402052
1578,18.936,38682.6077178
1579,18.948,38739.2260349
1580,18.96,38795.8951744
1581,18.972,38852.6151542
1582,18.984,38909.385992
1583,18.996,38966.2077059
1584,19.008,39023.0803137
1585,19.02,39080.0038332
1586,19.032,39136.9782824
1587,19.044,39194.003679
1588,19.056,39251.080041
1589,19.068,39308.2073863
1590,19.08,39365.3857326
1591,19.092,39422.6150978
1592,19.104,39479.8954999
1593,19.116,39537.2269566
1594,19.128,39594.6094857
1595,19.14,39652.0431052
1596,19.152,39709.5278328
1597,19.164,39767.0636864
1598,19.176,39824.6506839
1599,19.188,39882.288843
1600,19.2,39939.9781816
1601,19.212,39997.7187176
1602,19.224,40055.5104686
1603,19.236,40113.3534526
1604,19.248,40171.2476874
1605,19.26,40229.1931908
1606,19.272,40287.1899805
1607,19.284,40345.2380745
1608,19.296,40403.3374904
1609,19.308,40461.4882462
1610,19.32,40519.6903595
1611,19.332,40577.9438483
1612,19.344,40636.2487302
1613,19.356,40694.6050231
1614,19.368,40753.0127448
1615,19.38,40811.471913
1616,19.392,40869.9825455
1617,19.404,40928.5446601
1618,19.416,40987.1582746
1619,19.428,41045.8234068
1620,19.44,41104.5400743
1621,19.452,41163.308295
1622,19.464,41222.1280867
1623,19.476,41280.999467
1624,19.488,41339.9224538
1625,19.5,41398.8970648
1626,19.512,41457.9233177
1627,19.524,41517.0012304
1628,19.536,41576.1308204
1629,19.548,41635.3121057
1630,19.56,41694.5451039
1631,19.572,41753.8298327
1632,19.584,41813.1663099
1633,19.596,41872.5545533
1634,19.608,41931.9945805
1635,19.62,41991.4864092
1636,19.632,42051.0300573
1637,19.644,42110.6255423
1638,19.656,42170.2728821
1639,19.668,42229.9720943
1640,19.68,42289.7231966
1641,19.692,42349.5262068
1642,19.704,42409.3811425
1643,19.716,42469.2880214
1644,19.728,42529.2468614
1645,19.74,42589.2576799
1646,19.752,42649.3204948
1647,19.764,42709.4353236
1648,19.776,42769.6021842
1649,19.788,42829.8210942
1650,19.8,42890.0920712
1651,19.812,42950.415133
1652,19.824,43010.7902971
1653,19.836,43071.2175814
1654,19.848,43131.6970034
1655,19.86,43192.2285808
1656,19.872,43252.8123313
1657,19.884,43313.4482725
1658,19.896,43374.1364221
1659,19.908,43434.8767977
1660,19.92,43495.6694171
1661,19.932,43556.5142978
1662,19.944,43617.4114574
1663,19.956,43678.3609137
1664,19.968,43739.3626843
1665,19.98,43800.4167867
1666,19.992,43861.5232387
1667,20.004,43922.6820578
1668,20.016,43983.8932618
1669,20.028,44045.1568681
1670,20.04,44106.4728945
1671,20.052,44167.8413585
1672,20.064,44229.2622778
1673,20.076,44290.73567
1674,20.088,44352.2615526
1675,20.1,44413.8399434
1676,20.112,44475.4708599
1677,20.124,44537.1543196
1678,20.136,44598.8903403
1679,20.148,44660.6789394
1680,20.16,44722.5201347
1681,20.172,44784.4139436
1682,20.184,44846.3603837
1683,20.196,44908.3594728
1684,20.208,44970.4112282
1685,20.22,45032.5156677
1686,20.232,45094.6728087
1687,20.244,45156.8826689
1688,20.256,45219.1452658
1689,20.268,45281.460617
1690,20.28,45343.82874
1691,20.292,45406.2496525
1692,20.304,45468.7233719
1693,20.316,45531.2499159
1694,20.328,45593.8293019
1695,20.34,45656.4615476
1696,20.352,45719.1466704
1697,20.364,45781.884688
1698,20.376,45844.6756178
1699,20.388,45907.5194775
1700,20.4,45970.4162844
1701,20.412,46033.3660562
1702,20.424,46096.3688105
1703,20.436,46159.4245646
1704,20.448,46222.5333362
1705,20.46,46285.6951428
1706,20.472,46348.9100018
1707,20.484,46412.1779309
1708,20.496,46475.4989474
1709,20.508,46538.873069
1710,20.52,46602.3003132
1711,20.532,46665.7806973
1712,20.544,46729.3142391
1713,20.556,46792.9009558
1714,20.568,46856.5408651
1715,20.58,46920.2339844
1716,20.592,46983.9803312
1717,20.604,47047.779923
1718,20.616,47111.6327774
1719,20.628,47175.5389117
1720,20.64,47239.4983434
1721,20.652,47303.5110901
1722,20.664,47367.5771691
1723,20.676,47431.6965981
1724,20.688,47495.8693944
1725,20.7,47560.0955755
1726,20.712,47624.3751588
1727,20.724,47688.7081619
1728,20.736,47753.0946022
1729,20.748,47817.5344971
1730,20.76,47882.0278641
1731,20.772,47946.5747206
1732,20.784,48011.1750841
1733,20.796,48075.8289721
1734,20.808,48140.5364019
1735,20.82,48205.297391
1736,20.832,48270.1119568
1737,20.844,48334.9801169
1738,20.856,48399.9018885
1739,20.868,48464.8772891
1740,20.88,48529.9063362
1741,20.892,48594.9890472
1742,20.904,48660.1254395
1743,20.916,48725.3155304
1744,20.928,48790.5593375
1745,20.94,48855.8568781
1746,20.952,48921.2081696
1747,20.964,48986.6132295
1748,20.976,49052.0720751
1749,20.988,49117.5847239
1750,21.0,49183.1511932
