Flow_cfs,03/02/2020,02:30:00,11.63,G
FlowVolume,03/02/2020,02:30:00,11382.60,G
PT Level,03/02/2020,02:35:00,1.77,G
Flow_cfs,03/02/2020,02:35:00,11.54,G
FlowVolume,03/02/2020,02:35:00,11382.60,G
PT Level,03/02/2020,02:40:00,1.76,G
Flow_cfs,03/02/2020,02:40:00,11.46,G
FlowVolume,03/02/2020,02:40:00,11382.60,G
PT Level,03/02/2020,02:45:00,1.73,G
Flow_cfs,03/02/2020,02:45:00,11.21,G
FlowVolume,03/02/2020,02:45:00,11382.60,G
PT Level,03/02/2020,02:50:00,1.71,G
Flow_cfs,03/02/2020,02:50:00,11.04,G
FlowVolume,03/02/2020,02:50:00,11382.60,G
PT Level,03/02/2020,02:55:00,1.69,G
Flow_cfs,03/02/2020,02:55:00,10.87,G
FlowVolume,03/02/2020,02:55:00,11382.60,G
PT Level,03/02/2020,03:00:00,1.68,G
Flow_cfs,03/02/2020,03:00:00,10.78,G
FlowVolume,03/02/2020,03:00:00,11382.60,G
PT Level,03/02/2020,03:05:00,1.66,G
Flow_cfs,03/02/2020,03:05:00,10.61,G
FlowVolume,03/02/2020,03:05:00,11382.60,G
PT Level,03/02/2020,03:10:00,1.67,G
Flow_cfs,03/02/2020,03:10:00,10.69,G
FlowVolume,03/02/2020,03:10:00,11382.60,G
PT Level,03/02/2020,03:15:00,1.64,G
Flow_cfs,03/02/2020,03:15:00,10.44,G
FlowVolume,03/02/2020,03:15:00,11382.60,G
PT Level,03/02/2020,03:20:00,1.59,G
Flow_cfs,03/02/2020,03:20:00,10.02,G
FlowVolume,03/02/2020,03:20:00,11382.60,G
PT Level,03/02/2020,03:25:00,1.60,G
Flow_cfs,03/02/2020,03:25:00,10.10,G
FlowVolume,03/02/2020,03:25:00,11382.60,G
PT Level,03/02/2020,03:30:00,1.59,G
Flow_cfs,03/02/2020,03:30:00,10.02,G
FlowVolume,03/02/2020,03:30:00,11382.60,G
PT Level,03/02/2020,03:35:00,1.59,G
Flow_cfs,03/02/2020,03:35:00,10.02,G
FlowVolume,03/02/2020,03:35:00,11382.60,G
