Date Time,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,in,fps,cfs,in,cfs
02/06/2021 08:05:00,1.03,0.00,0.000,1.43,0.262
02/06/2021 08:10:00,0.94,0.00,0.000,1.41,0.255
02/06/2021 08:15:00,1.03,0.00,0.000,1.42,0.258
02/06/2021 08:20:00,1.03,0.00,0.000,1.41,0.255
02/06/2021 08:25:00,0.94,0.00,0.000,1.40,0.252
02/06/2021 08:30:00,1.03,0.00,0.000,1.40,0.252
02/06/2021 08:35:00,1.03,0.00,0.000,1.37,0.243
02/06/2021 08:40:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 08:45:00,1.03,0.00,0.000,1.38,0.246
02/06/2021 08:50:00,1.03,0.00,0.000,1.40,0.252
02/06/2021 08:55:00,1.03,0.00,0.000,1.40,0.252
02/06/2021 09:00:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 09:05:00,0.94,0.00,0.000,1.39,0.249
02/06/2021 09:10:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 09:15:00,0.94,0.00,0.000,1.39,0.249
02/06/2021 09:20:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 09:25:00,0.86,0.00,0.000,1.40,0.252
02/06/2021 09:30:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 09:35:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 09:40:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 09:45:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 09:50:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 09:55:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 10:00:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 10:05:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 10:10:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 10:15:00,0.94,0.00,0.000,1.38,0.246
02/06/2021 10:20:00,1.03,0.00,0.000,1.39,0.249
02/06/2021 10:25:00,1.03,0.00,0.000,1.42,0.258
02/06/2021 10:30:00,1.03,0.00,0.000,1.41,0.255
02/06/2021 10:35:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 10:40:00,0.90,0.00,0.000,1.39,0.249
02/06/2021 10:45:00,0.99,0.00,0.000,1.39,0.249
02/06/2021 10:50:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 10:55:00,1.03,0.00,0.000,1.38,0.246
02/06/2021 11:00:00,0.90,0.00,0.000,1.38,0.246
02/06/2021 11:05:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 11:10:00,0.94,0.00,0.000,1.39,0.249
02/06/2021 11:15:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 11:20:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 11:25:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 11:30:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 11:35:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 11:40:00,0.99,0.00,0.000,1.36,0.239
02/06/2021 11:45:00,0.99,0.00,0.000,1.35,0.236
02/06/2021 11:50:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 11:55:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 12:00:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 12:05:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 12:10:00,0.94,0.00,0.000,1.37,0.243
02/06/2021 12:15:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 12:20:00,0.94,0.00,0.000,1.37,0.243
02/06/2021 12:25:00,0.94,0.00,0.000,1.37,0.243
02/06/2021 12:30:00,0.86,0.00,0.000,1.37,0.243
02/06/2021 12:35:00,0.94,0.00,0.000,1.39,0.249
02/06/2021 12:40:00,0.86,0.00,0.000,1.37,0.243
02/06/2021 12:45:00,0.90,0.00,0.000,1.38,0.246
02/06/2021 12:50:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 12:55:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 13:00:00,0.99,0.00,0.000,1.36,0.239
02/06/2021 13:05:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 13:10:00,0.99,0.00,0.000,1.40,0.252
02/06/2021 13:15:00,1.11,0.00,0.000,1.38,0.246
02/06/2021 13:20:00,0.99,0.00,0.000,1.38,0.246
02/06/2021 13:25:00,0.94,0.00,0.000,1.36,0.239
02/06/2021 13:30:00,0.99,0.00,0.000,1.37,0.243
02/06/2021 13:35:00,0.99,0.00,0.000,1.37,0.243
