Station Name,model and version,XL2 S/N,,,
10/2/2020,13:45:00,Curr_Pacing,600000,,G
10/2/2020,13:45:00,FlowVolume,238379.96,,G
10/2/2020,13:50:00,PT Level,0.36,in,G
10/2/2020,13:50:00,Aliquot_Num,31,ali,G
10/2/2020,13:50:00,Flow_cfs,1.2,,G
10/2/2020,13:50:00,Curr_Pacing,600000,,G
10/2/2020,13:50:00,FlowVolume,238379.96,,G
10/2/2020,13:55:00,PT Level,0.37,in,G
10/2/2020,13:55:00,Aliquot_Num,31,ali,G
10/2/2020,13:55:00,Flow_cfs,1.25,,G
10/2/2020,13:55:00,Curr_Pacing,600000,,G
10/2/2020,13:55:00,FlowVolume,238379.96,,G
10/2/2020,14:00:00,PT Level,0.44,in,G
10/2/2020,14:00:00,Flow_cfs,1.6,,G
10/2/2020,14:00:00,Aliquot_Num,31,ali,G
10/2/2020,14:00:00,Curr_Pacing,600000,,G
10/2/2020,14:00:00,FlowVolume,238379.96,,G
10/2/2020,14:05:00,PT Level,0.42,in,G
10/2/2020,14:05:00,Aliquot_Num,31,ali,G
10/2/2020,14:05:00,Flow_cfs,1.5,,G
10/2/2020,14:05:00,Curr_Pacing,600000,,G
10/2/2020,14:05:00,FlowVolume,238379.96,,G
10/2/2020,14:10:00,PT Level,0.41,in,G
10/2/2020,14:10:00,Aliquot_Num,31,ali,G
10/2/2020,14:10:00,Flow_cfs,1.45,,G
10/2/2020,14:10:00,Curr_Pacing,600000,,G
10/2/2020,14:10:00,FlowVolume,238379.96,,G
10/2/2020,14:15:00,PT Level,0.47,in,G
10/2/2020,14:15:00,Aliquot_Num,31,ali,G
10/2/2020,14:15:00,Flow_cfs,1.75,,G
10/2/2020,14:15:00,Curr_Pacing,600000,,G
10/2/2020,14:15:00,FlowVolume,238379.96,,G
10/2/2020,14:20:00,PT Level,0.47,in,G
10/2/2020,14:20:00,Aliquot_Num,31,ali,G
10/2/2020,14:20:00,Flow_cfs,1.75,,G
10/2/2020,14:20:00,Curr_Pacing,600000,,G
10/2/2020,14:20:00,FlowVolume,238379.96,,G
10/2/2020,14:25:00,PT Level,0.46,in,G
10/2/2020,14:25:00,Aliquot_Num,31,ali,G
10/2/2020,14:25:00,Flow_cfs,1.7,,G
10/2/2020,14:25:00,Curr_Pacing,600000,,G
10/2/2020,14:25:00,FlowVolume,238379.96,,G
10/2/2020,14:30:00,PT Level,0.53,in,G
10/2/2020,14:30:00,Aliquot_Num,31,ali,G
10/2/2020,14:30:00,Flow_cfs,2.12,,G
10/2/2020,14:30:00,Curr_Pacing,600000,,G
10/2/2020,14:30:00,FlowVolume,238379.96,,G
10/2/2020,14:35:00,PT Level,0.51,in,G
10/2/2020,14:35:00,Aliquot_Num,31,ali,G
10/2/2020,14:35:00,Flow_cfs,2,,G
10/2/2020,14:35:00,Curr_Pacing,600000,,G
10/2/2020,14:35:00,FlowVolume,238379.96,,G
10/2/2020,14:40:00,PT Level,0.48,in,G
10/2/2020,14:40:00,Aliquot_Num,31,ali,G
10/2/2020,14:40:00,Flow_cfs,1.81,,G
10/2/2020,14:40:00,Curr_Pacing,600000,,G
10/2/2020,14:40:00,FlowVolume,238379.96,,G
10/2/2020,14:45:00,PT Level,0.45,in,G
10/2/2020,14:45:00,Aliquot_Num,31,ali,G
10/2/2020,14:45:00,Flow_cfs,1.65,,G
10/2/2020,14:45:00,Curr_Pacing,600000,,G
10/2/2020,14:45:00,FlowVolume,238379.96,,G
10/2/2020,14:50:00,PT Level,0.45,in,G
10/2/2020,14:50:00,Flow_cfs,1.65,,G
10/2/2020,14:50:00,Aliquot_Num,31,ali,G
10/2/2020,14:50:00,Curr_Pacing,600000,,G
10/2/2020,14:50:00,FlowVolume,238379.96,,G
10/2/2020,14:55:00,PT Level,0.52,in,G
10/2/2020,14:55:00,Aliquot_Num,31,ali,G
10/2/2020,14:55:00,Flow_cfs,2.06,,G
10/2/2020,14:55:00,Curr_Pacing,600000,,G
10/2/2020,14:55:00,FlowVolume,238379.96,,G
10/2/2020,15:00:00,PT Level,0.5,in,G
10/2/2020,15:00:00,Aliquot_Num,31,ali,G
10/2/2020,15:00:00,Flow_cfs,1.94,,G
10/2/2020,15:00:00,Curr_Pacing,600000,,G
10/2/2020,15:00:00,FlowVolume,238379.96,,G
10/2/2020,15:05:00,PT Level,0.45,in,G
10/2/2020,15:05:00,Aliquot_Num,31,ali,G
10/2/2020,15:05:00,Flow_cfs,1.65,,G
10/2/2020,15:05:00,Curr_Pacing,600000,,G
10/2/2020,15:05:00,FlowVolume,238379.96,,G
10/2/2020,15:10:00,PT Level,0.44,in,G
10/2/2020,15:10:00,Aliquot_Num,31,ali,G
10/2/2020,15:10:00,Flow_cfs,1.6,,G
10/2/2020,15:10:00,Curr_Pacing,600000,,G
10/2/2020,15:10:00,FlowVolume,238379.96,,G
10/2/2020,15:15:00,PT Level,0.42,in,G
10/2/2020,15:15:00,Flow_cfs,1.5,,G
10/2/2020,15:15:00,Aliquot_Num,31,ali,G
10/2/2020,15:15:00,Curr_Pacing,600000,,G
10/2/2020,15:15:00,FlowVolume,238379.96,,G
10/2/2020,15:20:00,PT Level,0.36,in,G
10/2/2020,15:20:00,Aliquot_Num,31,ali,G
10/2/2020,15:20:00,Flow_cfs,1.2,,G
10/2/2020,15:20:00,Curr_Pacing,600000,,G
10/2/2020,15:20:00,FlowVolume,238379.96,,G
10/2/2020,15:25:00,PT Level,0.28,in,G
10/2/2020,15:25:00,Aliquot_Num,31,ali,G
10/2/2020,15:25:00,Flow_cfs,0.8,,G
10/2/2020,15:25:00,Curr_Pacing,600000,,G
10/2/2020,15:25:00,FlowVolume,238379.96,,G
10/2/2020,15:30:00,PT Level,0.2,in,G
10/2/2020,15:30:00,Aliquot_Num,31,ali,G
10/2/2020,15:30:00,Flow_cfs,0.5,,G
10/2/2020,15:30:00,Curr_Pacing,600000,,G
10/2/2020,15:30:00,FlowVolume,238379.96,,G
10/2/2020,15:35:00,PT Level,0.18,in,G
10/2/2020,15:35:00,Aliquot_Num,31,ali,G
10/2/2020,15:35:00,Flow_cfs,0.43,,G
10/2/2020,15:35:00,Curr_Pacing,600000,,G
10/2/2020,15:35:00,FlowVolume,238379.96,,G
10/2/2020,15:40:00,PT Level,0.14,in,G
10/2/2020,15:40:00,Aliquot_Num,31,ali,G
10/2/2020,15:40:00,Flow_cfs,0.29,,G
10/2/2020,15:40:00,Curr_Pacing,600000,,G
10/2/2020,15:40:00,FlowVolume,238379.96,,G
10/2/2020,15:45:00,PT Level,0.14,in,G
10/2/2020,15:45:00,Aliquot_Num,31,ali,G
10/2/2020,15:45:00,Flow_cfs,0.29,,G
10/2/2020,15:45:00,Curr_Pacing,600000,,G
10/2/2020,15:45:00,FlowVolume,238379.96,,G
10/2/2020,15:50:00,PT Level,0.14,in,G
10/2/2020,15:50:00,Aliquot_Num,31,ali,G
10/2/2020,15:50:00,Flow_cfs,0.29,,G
10/2/2020,15:50:00,Curr_Pacing,600000,,G
10/2/2020,15:50:00,FlowVolume,238379.96,,G
10/2/2020,15:55:00,PT Level,0.11,in,G
10/2/2020,15:55:00,Aliquot_Num,31,ali,G
10/2/2020,15:55:00,Flow_cfs,0.21,,G
10/2/2020,15:55:00,Curr_Pacing,600000,,G
10/2/2020,15:55:00,FlowVolume,238379.96,,G
10/2/2020,16:00:00,PT Level,0.1,in,G
10/2/2020,16:00:00,Flow_cfs,0.19,,G
10/2/2020,16:00:00,Aliquot_Num,31,ali,G
10/2/2020,16:00:00,Curr_Pacing,600000,,G
10/2/2020,16:00:00,FlowVolume,238379.96,,G
10/2/2020,16:05:00,PT Level,0.05,in,G
10/2/2020,16:05:00,Aliquot_Num,31,ali,G
10/2/2020,16:05:00,Flow_cfs,0.1,,G
10/2/2020,16:05:00,Curr_Pacing,600000,,G
10/2/2020,16:05:00,FlowVolume,238379.96,,G
10/2/2020,16:10:00,PT Level,0.05,in,G
10/2/2020,16:10:00,Aliquot_Num,31,ali,G
10/2/2020,16:10:00,Flow_cfs,0.1,,G
10/2/2020,16:10:00,Curr_Pacing,600000,,G
10/2/2020,16:10:00,FlowVolume,238379.96,,G
10/2/2020,16:15:00,PT Level,0.02,in,G
10/2/2020,16:15:00,Flow_cfs,0.04,,G
10/2/2020,16:15:00,Aliquot_Num,31,ali,G
10/2/2020,16:15:00,Curr_Pacing,600000,,G
10/2/2020,16:15:00,FlowVolume,238379.96,,G
10/2/2020,16:20:00,PT Level,0.02,in,G
10/2/2020,16:20:00,Aliquot_Num,31,ali,G
10/2/2020,16:20:00,Flow_cfs,0.04,,G
10/2/2020,16:20:00,Curr_Pacing,600000,,G
10/2/2020,16:20:00,FlowVolume,238379.96,,G
10/2/2020,16:25:00,PT Level,0.02,in,G
10/2/2020,16:25:00,Aliquot_Num,31,ali,G
10/2/2020,16:25:00,Flow_cfs,0.04,,G
10/2/2020,16:25:00,Curr_Pacing,600000,,G
10/2/2020,16:25:00,FlowVolume,238379.96,,G
10/2/2020,16:30:00,PT Level,-0.02,in,G
10/2/2020,16:30:00,Flow_cfs,0,,G
10/2/2020,16:30:00,Aliquot_Num,31,ali,G
10/2/2020,16:30:00,Curr_Pacing,600000,,G
10/2/2020,16:30:00,FlowVolume,238379.96,,G
10/2/2020,16:35:00,PT Level,-0.01,in,G
10/2/2020,16:35:00,Flow_cfs,0,,G
10/2/2020,16:35:00,Aliquot_Num,31,ali,G
10/2/2020,16:35:00,Curr_Pacing,600000,,G
10/2/2020,16:35:00,FlowVolume,238379.96,,G
10/2/2020,16:40:00,PT Level,-0.05,in,G
10/2/2020,16:40:00,Aliquot_Num,31,ali,G
10/2/2020,16:40:00,Flow_cfs,0,,G
10/2/2020,16:40:00,Curr_Pacing,600000,,G
10/2/2020,16:40:00,FlowVolume,238379.96,,G
10/2/2020,16:45:00,PT Level,-0.05,in,G
10/2/2020,16:45:00,Aliquot_Num,31,ali,G
10/2/2020,16:45:00,Flow_cfs,0,,G
10/2/2020,16:45:00,Curr_Pacing,600000,,G
10/2/2020,16:45:00,FlowVolume,238379.96,,G
10/2/2020,16:50:00,PT Level,-0.05,in,G
10/2/2020,16:50:00,Aliquot_Num,31,ali,G
10/2/2020,16:50:00,Flow_cfs,0,,G
10/2/2020,16:50:00,Curr_Pacing,600000,,G
10/2/2020,16:50:00,FlowVolume,238379.96,,G
10/2/2020,16:55:00,PT Level,-0.09,in,G
10/2/2020,16:55:00,Flow_cfs,0,,G
10/2/2020,16:55:00,Aliquot_Num,31,ali,G
10/2/2020,16:55:00,Curr_Pacing,600000,,G
10/2/2020,16:55:00,FlowVolume,238379.96,,G
10/2/2020,17:00:00,PT Level,-0.12,in,G
10/2/2020,17:00:00,Aliquot_Num,31,ali,G
10/2/2020,17:00:00,Flow_cfs,0,,G
10/2/2020,17:00:00,Curr_Pacing,600000,,G
10/2/2020,17:00:00,FlowVolume,238379.96,,G
10/2/2020,17:05:00,PT Level,-0.11,in,G
10/2/2020,17:05:00,Aliquot_Num,31,ali,G
10/2/2020,17:05:00,Flow_cfs,0,,G
10/2/2020,17:05:00,Curr_Pacing,600000,,G
10/2/2020,17:05:00,FlowVolume,238379.96,,G
10/2/2020,17:10:00,PT Level,-0.12,in,G
10/2/2020,17:10:00,Aliquot_Num,31,ali,G
10/2/2020,17:10:00,Flow_cfs,0,,G
10/2/2020,17:10:00,Curr_Pacing,600000,,G
10/2/2020,17:10:00,FlowVolume,238379.96,,G
10/2/2020,17:15:00,PT Level,-0.14,in,G
10/2/2020,17:15:00,Flow_cfs,0,,G
10/2/2020,17:15:00,Aliquot_Num,31,ali,G
10/2/2020,17:15:00,Curr_Pacing,600000,,G
10/2/2020,17:15:00,FlowVolume,238379.96,,G
10/2/2020,17:20:00,PT Level,-0.14,in,G
10/2/2020,17:20:00,Flow_cfs,0,,G
10/2/2020,17:20:00,Aliquot_Num,31,ali,G
10/2/2020,17:20:00,Curr_Pacing,600000,,G
10/2/2020,17:20:00,FlowVolume,238379.96,,G
10/2/2020,17:25:00,PT Level,-0.11,in,G
10/2/2020,17:25:00,Aliquot_Num,31,ali,G
10/2/2020,17:25:00,Flow_cfs,0,,G
10/2/2020,17:25:00,Curr_Pacing,600000,,G
10/2/2020,17:25:00,FlowVolume,238379.96,,G
10/2/2020,17:30:00,PT Level,-0.1,in,G
10/2/2020,17:30:00,Aliquot_Num,31,ali,G
10/2/2020,17:30:00,Flow_cfs,0,,G
10/2/2020,17:30:00,Curr_Pacing,600000,,G
10/2/2020,17:30:00,FlowVolume,238379.96,,G
10/2/2020,17:35:00,PT Level,-0.13,in,G
10/2/2020,17:35:00,Aliquot_Num,31,ali,G
10/2/2020,17:35:00,Flow_cfs,0,,G
10/2/2020,17:35:00,Curr_Pacing,600000,,G
10/2/2020,17:35:00,FlowVolume,238379.96,,G
10/2/2020,17:40:00,PT Level,-0.12,in,G
10/2/2020,17:40:00,Flow_cfs,0,,G
10/2/2020,17:40:00,Aliquot_Num,31,ali,G
10/2/2020,17:40:00,Curr_Pacing,600000,,G
10/2/2020,17:40:00,FlowVolume,238379.96,,G
10/2/2020,17:45:00,PT Level,-0.14,in,G
10/2/2020,17:45:00,Aliquot_Num,31,ali,G
10/2/2020,17:45:00,Flow_cfs,0,,G
10/2/2020,17:45:00,Curr_Pacing,600000,,G
10/2/2020,17:45:00,FlowVolume,238379.96,,G
10/2/2020,17:50:00,PT Level,-0.16,in,G
10/2/2020,17:50:00,Aliquot_Num,31,ali,G
10/2/2020,17:50:00,Flow_cfs,0,,G
10/2/2020,17:50:00,Curr_Pacing,600000,,G
10/2/2020,17:50:00,FlowVolume,238379.96,,G
10/2/2020,17:55:00,PT Level,-0.17,in,G
10/2/2020,17:55:00,Aliquot_Num,31,ali,G
10/2/2020,17:55:00,Flow_cfs,0,,G
10/2/2020,17:55:00,Curr_Pacing,600000,,G
10/2/2020,17:55:00,FlowVolume,238379.96,,G
10/2/2020,18:00:00,PT Level,-0.16,in,G
10/2/2020,18:00:00,Aliquot_Num,31,ali,G
10/2/2020,18:00:00,Flow_cfs,0,,G
10/2/2020,18:00:00,Curr_Pacing,600000,,G
10/2/2020,18:00:00,FlowVolume,238379.96,,G
10/2/2020,18:05:00,PT Level,-0.15,in,G
10/2/2020,18:05:00,Flow_cfs,0,,G
10/2/2020,18:05:00,Aliquot_Num,31,ali,G
10/2/2020,18:05:00,Curr_Pacing,600000,,G
10/2/2020,18:05:00,FlowVolume,238379.96,,G
10/2/2020,18:10:00,PT Level,-0.15,in,G
10/2/2020,18:10:00,Aliquot_Num,31,ali,G
10/2/2020,18:10:00,Flow_cfs,0,,G
10/2/2020,18:10:00,Curr_Pacing,600000,,G
10/2/2020,18:10:00,FlowVolume,238379.96,,G
10/2/2020,18:15:00,PT Level,-0.15,in,G
10/2/2020,18:15:00,Aliquot_Num,31,ali,G
10/2/2020,18:15:00,Flow_cfs,0,,G
10/2/2020,18:15:00,Curr_Pacing,600000,,G
10/2/2020,18:15:00,FlowVolume,238379.96,,G
10/2/2020,18:20:00,PT Level,-0.17,in,G
10/2/2020,18:20:00,Aliquot_Num,31,ali,G
10/2/2020,18:20:00,Flow_cfs,0,,G
10/2/2020,18:20:00,Curr_Pacing,600000,,G
10/2/2020,18:20:00,FlowVolume,238379.96,,G
10/2/2020,18:25:00,PT Level,-0.16,in,G
10/2/2020,18:25:00,Flow_cfs,0,,G
10/2/2020,18:25:00,Aliquot_Num,31,ali,G
10/2/2020,18:25:00,Curr_Pacing,600000,,G
10/2/2020,18:25:00,FlowVolume,238379.96,,G
10/2/2020,18:30:00,PT Level,-0.17,in,G
10/2/2020,18:30:00,Flow_cfs,0,,G
10/2/2020,18:30:00,Aliquot_Num,31,ali,G
10/2/2020,18:30:00,Curr_Pacing,600000,,G
10/2/2020,18:30:00,FlowVolume,238379.96,,G
10/2/2020,18:35:00,PT Level,-0.17,in,G
10/2/2020,18:35:00,Aliquot_Num,31,ali,G
10/2/2020,18:35:00,Flow_cfs,0,,G
10/2/2020,18:35:00,Curr_Pacing,600000,,G
10/2/2020,18:35:00,FlowVolume,238379.96,,G
10/2/2020,18:40:00,PT Level,-0.17,in,G
10/2/2020,18:40:00,Aliquot_Num,31,ali,G
10/2/2020,18:40:00,Flow_cfs,0,,G
10/2/2020,18:40:00,Curr_Pacing,600000,,G
10/2/2020,18:40:00,FlowVolume,238379.96,,G
10/2/2020,18:45:00,PT Level,-0.17,in,G
10/2/2020,18:45:00,Aliquot_Num,31,ali,G
10/2/2020,18:45:00,Flow_cfs,0,,G
10/2/2020,18:45:00,Curr_Pacing,600000,,G
10/2/2020,18:45:00,FlowVolume,238379.96,,G
10/2/2020,18:50:00,PT Level,-0.18,in,G
10/2/2020,18:50:00,Flow_cfs,0,,G
10/2/2020,18:50:00,Aliquot_Num,31,ali,G
10/2/2020,18:50:00,Curr_Pacing,600000,,G
10/2/2020,18:50:00,FlowVolume,238379.96,,G
10/2/2020,18:55:00,PT Level,-0.2,in,G
10/2/2020,18:55:00,Aliquot_Num,31,ali,G
10/2/2020,18:55:00,Flow_cfs,0,,G
10/2/2020,18:55:00,Curr_Pacing,600000,,G
10/2/2020,18:55:00,FlowVolume,238379.96,,G
10/2/2020,19:00:00,PT Level,-0.18,in,G
10/2/2020,19:00:00,Aliquot_Num,31,ali,G
10/2/2020,19:00:00,Flow_cfs,0,,G
10/2/2020,19:00:00,Curr_Pacing,600000,,G
10/2/2020,19:00:00,FlowVolume,238379.96,,G
10/2/2020,19:05:00,PT Level,-0.18,in,G
10/2/2020,19:05:00,Aliquot_Num,31,ali,G
10/2/2020,19:05:00,Flow_cfs,0,,G
10/2/2020,19:05:00,Curr_Pacing,600000,,G
10/2/2020,19:05:00,FlowVolume,238379.96,,G
10/2/2020,19:10:00,PT Level,-0.18,in,G
10/2/2020,19:10:00,Flow_cfs,0,,G
10/2/2020,19:10:00,Aliquot_Num,31,ali,G
10/2/2020,19:10:00,Curr_Pacing,600000,,G
10/2/2020,19:10:00,FlowVolume,238379.96,,G
10/2/2020,19:15:00,PT Level,-0.19,in,G
10/2/2020,19:15:00,Flow_cfs,0,,G
10/2/2020,19:15:00,Aliquot_Num,31,ali,G
10/2/2020,19:15:00,Curr_Pacing,600000,,G
10/2/2020,19:15:00,FlowVolume,238379.96,,G
10/2/2020,19:20:00,PT Level,-0.18,in,G
10/2/2020,19:20:00,Aliquot_Num,31,ali,G
10/2/2020,19:20:00,Flow_cfs,0,,G
10/2/2020,19:20:00,Curr_Pacing,600000,,G
10/2/2020,19:20:00,FlowVolume,238379.96,,G
10/2/2020,19:25:00,PT Level,-0.2,in,G
10/2/2020,19:25:00,Aliquot_Num,31,ali,G
10/2/2020,19:25:00,Flow_cfs,0,,G
10/2/2020,19:25:00,Curr_Pacing,600000,,G
10/2/2020,19:25:00,FlowVolume,238379.96,,G
10/2/2020,19:30:00,PT Level,-0.2,in,G
10/2/2020,19:30:00,Aliquot_Num,31,ali,G
10/2/2020,19:30:00,Flow_cfs,0,,G
10/2/2020,19:30:00,Curr_Pacing,600000,,G
10/2/2020,19:30:00,FlowVolume,238379.96,,G
10/2/2020,19:35:00,PT Level,-0.2,in,G
10/2/2020,19:35:00,Flow_cfs,0,,G
10/2/2020,19:35:00,Aliquot_Num,31,ali,G
10/2/2020,19:35:00,Curr_Pacing,600000,,G
10/2/2020,19:35:00,FlowVolume,238379.96,,G
10/2/2020,19:40:00,PT Level,-0.21,in,G
10/2/2020,19:40:00,Aliquot_Num,31,ali,G
10/2/2020,19:40:00,Flow_cfs,0,,G
10/2/2020,19:40:00,Curr_Pacing,600000,,G
10/2/2020,19:40:00,FlowVolume,238379.96,,G
10/2/2020,19:45:00,PT Level,-0.2,in,G
10/2/2020,19:45:00,Aliquot_Num,31,ali,G
10/2/2020,19:45:00,Flow_cfs,0,,G
10/2/2020,19:45:00,Curr_Pacing,600000,,G
10/2/2020,19:45:00,FlowVolume,238379.96,,G
10/2/2020,19:50:00,PT Level,-0.2,in,G
10/2/2020,19:50:00,Aliquot_Num,31,ali,G
10/2/2020,19:50:00,Flow_cfs,0,,G
10/2/2020,19:50:00,Curr_Pacing,600000,,G
10/2/2020,19:50:00,FlowVolume,238379.96,,G
10/2/2020,19:55:00,PT Level,-0.21,in,G
10/2/2020,19:55:00,Flow_cfs,0,,G
10/2/2020,19:55:00,Aliquot_Num,31,ali,G
10/2/2020,19:55:00,Curr_Pacing,600000,,G
10/2/2020,19:55:00,FlowVolume,238379.96,,G
10/2/2020,20:00:00,PT Level,-0.22,in,G
10/2/2020,20:00:00,Flow_cfs,0,,G
10/2/2020,20:00:00,Aliquot_Num,31,ali,G
10/2/2020,20:00:00,Curr_Pacing,600000,,G
10/2/2020,20:00:00,FlowVolume,238379.96,,G
10/2/2020,20:05:00,PT Level,-0.2,in,G
10/2/2020,20:05:00,Aliquot_Num,31,ali,G
10/2/2020,20:05:00,Flow_cfs,0,,G
10/2/2020,20:05:00,Curr_Pacing,600000,,G
10/2/2020,20:05:00,FlowVolume,238379.96,,G
10/2/2020,20:10:00,PT Level,-0.2,in,G
10/2/2020,20:10:00,Aliquot_Num,31,ali,G
10/2/2020,20:10:00,Flow_cfs,0,,G
10/2/2020,20:10:00,Curr_Pacing,600000,,G
10/2/2020,20:10:00,FlowVolume,238379.96,,G
10/2/2020,20:15:00,PT Level,-0.2,in,G
10/2/2020,20:15:00,Aliquot_Num,31,ali,G
10/2/2020,20:15:00,Flow_cfs,0,,G
10/2/2020,20:15:00,Curr_Pacing,600000,,G
10/2/2020,20:15:00,FlowVolume,238379.96,,G
10/2/2020,20:20:00,PT Level,-0.21,in,G
10/2/2020,20:20:00,Flow_cfs,0,,G
10/2/2020,20:20:00,Aliquot_Num,31,ali,G
10/2/2020,20:20:00,Curr_Pacing,600000,,G
10/2/2020,20:20:00,FlowVolume,238379.96,,G
10/2/2020,20:25:00,PT Level,-0.22,in,G
10/2/2020,20:25:00,Aliquot_Num,31,ali,G
10/2/2020,20:25:00,Flow_cfs,0,,G
10/2/2020,20:25:00,Curr_Pacing,600000,,G
10/2/2020,20:25:00,FlowVolume,238379.96,,G
10/2/2020,20:30:00,PT Level,-0.2,in,G
10/2/2020,20:30:00,Aliquot_Num,31,ali,G
10/2/2020,20:30:00,Flow_cfs,0,,G
10/2/2020,20:30:00,Curr_Pacing,600000,,G
10/2/2020,20:30:00,FlowVolume,238379.96,,G
10/2/2020,20:35:00,PT Level,-0.2,in,G
10/2/2020,20:35:00,Aliquot_Num,31,ali,G
10/2/2020,20:35:00,Flow_cfs,0,,G
10/2/2020,20:35:00,Curr_Pacing,600000,,G
10/2/2020,20:35:00,FlowVolume,238379.96,,G
10/2/2020,20:40:00,PT Level,-0.21,in,G
10/2/2020,20:40:00,Flow_cfs,0,,G
10/2/2020,20:40:00,Aliquot_Num,31,ali,G
10/2/2020,20:40:00,Curr_Pacing,600000,,G
10/2/2020,20:40:00,FlowVolume,238379.96,,G
10/2/2020,20:45:00,PT Level,-0.2,in,G
10/2/2020,20:45:00,Flow_cfs,0,,G
10/2/2020,20:45:00,Aliquot_Num,31,ali,G
10/2/2020,20:45:00,Curr_Pacing,600000,,G
10/2/2020,20:45:00,FlowVolume,238379.96,,G
10/2/2020,20:50:00,PT Level,-0.22,in,G
10/2/2020,20:50:00,Aliquot_Num,31,ali,G
10/2/2020,20:50:00,Flow_cfs,0,,G
10/2/2020,20:50:00,Curr_Pacing,600000,,G
10/2/2020,20:50:00,FlowVolume,238379.96,,G
10/2/2020,20:55:00,PT Level,-0.21,in,G
10/2/2020,20:55:00,Aliquot_Num,31,ali,G
10/2/2020,20:55:00,Flow_cfs,0,,G
10/2/2020,20:55:00,Curr_Pacing,600000,,G
10/2/2020,20:55:00,FlowVolume,238379.96,,G
10/2/2020,21:00:00,PT Level,-0.21,in,G
10/2/2020,21:00:00,Aliquot_Num,31,ali,G
10/2/2020,21:00:00,Flow_cfs,0,,G
10/2/2020,21:00:00,Curr_Pacing,600000,,G
10/2/2020,21:00:00,FlowVolume,238379.96,,G
10/2/2020,21:05:00,PT Level,-0.21,in,G
10/2/2020,21:05:00,Flow_cfs,0,,G
10/2/2020,21:05:00,Aliquot_Num,31,ali,G
10/2/2020,21:05:00,Curr_Pacing,600000,,G
10/2/2020,21:05:00,FlowVolume,238379.96,,G
10/2/2020,21:10:00,PT Level,-0.22,in,G
10/2/2020,21:10:00,Aliquot_Num,31,ali,G
10/2/2020,21:10:00,Flow_cfs,0,,G
10/2/2020,21:10:00,Curr_Pacing,600000,,G
10/2/2020,21:10:00,FlowVolume,238379.96,,G
10/2/2020,21:15:00,PT Level,-0.22,in,G
10/2/2020,21:15:00,Aliquot_Num,31,ali,G
10/2/2020,21:15:00,Flow_cfs,0,,G
10/2/2020,21:15:00,Curr_Pacing,600000,,G
10/2/2020,21:15:00,FlowVolume,238379.96,,G
10/2/2020,21:20:00,PT Level,-0.21,in,G
10/2/2020,21:20:00,Aliquot_Num,31,ali,G
10/2/2020,21:20:00,Flow_cfs,0,,G
10/2/2020,21:20:00,Curr_Pacing,600000,,G
10/2/2020,21:20:00,FlowVolume,238379.96,,G
10/2/2020,21:25:00,PT Level,-0.23,in,G
10/2/2020,21:25:00,Aliquot_Num,31,ali,G
10/2/2020,21:25:00,Flow_cfs,0,,G
10/2/2020,21:25:00,Curr_Pacing,600000,,G
10/2/2020,21:25:00,FlowVolume,238379.96,,G
10/2/2020,21:30:00,PT Level,-0.22,in,G
10/2/2020,21:30:00,Flow_cfs,0,,G
10/2/2020,21:30:00,Aliquot_Num,31,ali,G
10/2/2020,21:30:00,Curr_Pacing,600000,,G
10/2/2020,21:30:00,FlowVolume,238379.96,,G
10/2/2020,21:35:00,PT Level,-0.23,in,G
10/2/2020,21:35:00,Aliquot_Num,31,ali,G
10/2/2020,21:35:00,Flow_cfs,0,,G
10/2/2020,21:35:00,Curr_Pacing,600000,,G
10/2/2020,21:35:00,FlowVolume,238379.96,,G
10/2/2020,21:40:00,PT Level,-0.21,in,G
10/2/2020,21:40:00,Aliquot_Num,31,ali,G
10/2/2020,21:40:00,Flow_cfs,0,,G
10/2/2020,21:40:00,Curr_Pacing,600000,,G
10/2/2020,21:40:00,FlowVolume,238379.96,,G
10/2/2020,21:45:00,PT Level,-0.22,in,G
10/2/2020,21:45:00,Aliquot_Num,31,ali,G
10/2/2020,21:45:00,Flow_cfs,0,,G
10/2/2020,21:45:00,Curr_Pacing,600000,,G
10/2/2020,21:45:00,FlowVolume,238379.96,,G
10/2/2020,21:50:00,PT Level,-0.23,in,G
10/2/2020,21:50:00,Flow_cfs,0,,G
10/2/2020,21:50:00,Aliquot_Num,31,ali,G
10/2/2020,21:50:00,Curr_Pacing,600000,,G
10/2/2020,21:50:00,FlowVolume,238379.96,,G
10/2/2020,21:55:00,PT Level,-0.24,in,G
10/2/2020,21:55:00,Flow_cfs,0,,G
10/2/2020,21:55:00,Aliquot_Num,31,ali,G
10/2/2020,21:55:00,Curr_Pacing,600000,,G
10/2/2020,21:55:00,FlowVolume,238379.96,,G
10/2/2020,22:00:00,PT Level,-0.22,in,G
10/2/2020,22:00:00,Aliquot_Num,31,ali,G
10/2/2020,22:00:00,Flow_cfs,0,,G
10/2/2020,22:00:00,Curr_Pacing,600000,,G
10/2/2020,22:00:00,FlowVolume,238379.96,,G
10/2/2020,22:05:00,PT Level,-0.23,in,G
10/2/2020,22:05:00,Aliquot_Num,31,ali,G
10/2/2020,22:05:00,Flow_cfs,0,,G
10/2/2020,22:05:00,Curr_Pacing,600000,,G
10/2/2020,22:05:00,FlowVolume,238379.96,,G
10/2/2020,22:10:00,PT Level,-0.23,in,G
10/2/2020,22:10:00,Aliquot_Num,31,ali,G
10/2/2020,22:10:00,Flow_cfs,0,,G
