Date,Time,Label,Value,Units,Quality
10/05/2020,16:07:29,Battery,13.44,V,G
10/05/2020,16:07:29,Internal Temp,35.94,C,G
10/05/2020,16:07:59,Wi-Fi Connected,0,,G
10/05/2020,16:08:06,Time Before Change,359,ms,G
10/05/2020,16:08:07,Time After Change,359,ms,G
10/05/2020,16:08:17,Reset Soft,2,,G
10/05/2020,16:08:20,SDI XDT,0,,G
10/05/2020,16:08:20,Battery,13.42,V,G
10/05/2020,16:08:20,Internal Temp,35.94,C,G
10/05/2020,16:11:04,Wi-Fi Connected,0,,G
10/05/2020,16:11:56,Wi-Fi Disconnected,0,,G
10/05/2020,16:13:25,SMS Receive,1,,G
10/05/2020,16:15:19,Wi-Fi Connected,0,,G
10/05/2020,16:15:35,Reset Soft,3,,G
10/05/2020,16:15:38,SDI XDT,0,,G
10/05/2020,16:15:39,Battery,13.42,V,G
10/05/2020,16:15:39,Internal Temp,35.94,C,G
10/05/2020,16:16:13,Time Before Change,942,ms,G
10/05/2020,16:16:14,Time After Change,942,ms,G
10/05/2020,16:17:07,Client Conn,1,,G
10/06/2020,10:55:15,Log Download,0,,G
10/06/2020,10:56:08,Setup Change,0,,G
10/06/2020,10:56:18,Client Conn,2,,G
10/06/2020,10:57:02,Setup Change,0,,G
10/06/2020,11:17:16,SMS Receive,2,,G
10/06/2020,12:40:49,Log Download,0,,G
10/06/2020,12:45:07,Client Conn,3,,G
10/06/2020,16:16:57,Time Before Change,-2060,ms,G
10/06/2020,16:16:55,Time After Change,-2060,ms,G
10/06/2020,16:16:55,Cell Set Time,0,,G
10/06/2020,16:16:55,SDI XDT,0,,G
10/07/2020,07:10:00,Alarm In,1,,G
10/07/2020,07:10:00,Setup Change,0,,G
10/07/2020,07:42:42,Log Download,0,,G
10/07/2020,07:44:18,Setup Change,0,,G
10/07/2020,07:44:33,Client Conn,4,,G
10/07/2020,14:06:00,Alarm Out,1,,G
10/07/2020,14:06:00,Setup Change,0,,G
10/07/2020,16:21:08,SDI XDT,0,,G
10/08/2020,16:24:59,SDI XDT,0,,G
10/09/2020,16:29:59,SDI XDT,0,,G
10/10/2020,16:29:59,SDI XDT,0,,G
10/11/2020,16:18:02,Time Before Change,-2060,ms,G
10/11/2020,16:18:00,Time After Change,-2060,ms,G
10/11/2020,16:18:00,Cell Set Time,0,,G
10/11/2020,16:18:00,SDI XDT,0,,G
10/12/2020,16:19:59,SDI XDT,0,,G
10/13/2020,16:24:59,SDI XDT,0,,G
10/14/2020,16:29:59,SDI XDT,0,,G
10/15/2020,16:19:11,Time Before Change,-2062,ms,G
10/15/2020,16:19:09,Time After Change,-2062,ms,G
10/15/2020,16:19:09,Cell Set Time,0,,G
10/15/2020,16:19:09,SDI XDT,0,,G
10/16/2020,16:19:59,SDI XDT,0,,G
10/17/2020,16:24:59,SDI XDT,0,,G
10/18/2020,16:24:59,SDI XDT,0,,G
10/19/2020,16:24:59,SDI XDT,0,,G
10/20/2020,16:19:59,Time Before Change,-2061,ms,G
10/20/2020,16:19:57,Time After Change,-2061,ms,G
10/20/2020,16:19:57,Cell Set Time,0,,G
10/20/2020,16:19:57,SDI XDT,0,,G
10/21/2020,16:19:59,SDI XDT,0,,G
10/22/2020,16:24:59,SDI XDT,0,,G
10/23/2020,16:20:40,Time Before Change,-2061,ms,G
10/23/2020,16:20:38,Time After Change,-2061,ms,G
10/23/2020,16:20:38,Cell Set Time,0,,G
10/23/2020,16:20:38,SDI XDT,0,,G
10/24/2020,16:24:59,SDI XDT,0,,G
10/25/2020,16:29:59,SDI XDT,0,,G
10/25/2020,20:00:00,Alarm In,1,,G
10/25/2020,20:00:00,Setup Change,0,,G
10/25/2020,20:04:31,Setup Change,0,,G
10/25/2020,20:04:43,Client Conn,5,,G
10/25/2020,20:05:00,Alarm Out,1,,G
10/25/2020,20:05:02,Setup Change,0,,G
10/26/2020,16:34:59,SDI XDT,0,,G
10/27/2020,11:16:01,Client Conn,6,,G
10/27/2020,11:20:41,Setup Change,0,,G
10/27/2020,11:21:31,Log Download,0,,G
