Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT,Level_PTnew
03/03/2021 12:51:00,2000,1,1242.17,0,0.10,0.57,0.412,-0.05,0.000,-0.20
03/03/2021 12:52:00,2000,1,1242.57,0,0.10,0.55,0.393,-0.06,0.000,-0.20
03/03/2021 12:53:00,2000,1,1242.98,0,0.10,0.57,0.411,-0.06,0.000,-0.20
03/03/2021 12:54:00,2000,1,1243.39,0,0.10,0.57,0.413,-0.06,0.000,-0.20
03/03/2021 12:55:00,2000,1,1243.81,0,0.10,0.58,0.419,-0.06,0.000,-0.20
03/03/2021 12:56:00,2000,1,1244.22,0,0.10,0.57,0.409,-0.07,0.000,-0.20
03/03/2021 12:57:00,2000,1,1244.60,0,0.10,0.53,0.384,-0.07,0.000,-0.19
03/03/2021 12:58:00,2000,1,1245.01,0,0.10,0.57,0.411,-0.05,0.000,-0.18
03/03/2021 12:59:00,2000,1,1245.44,0,0.10,0.59,0.424,-0.09,0.000,-0.20
03/03/2021 13:00:00,2000,1,1245.85,0,0.10,0.58,0.416,-0.07,0.000,-0.19
03/03/2021 13:01:00,2000,1,1246.26,0,0.10,0.56,0.406,-0.05,0.000,-0.19
03/03/2021 13:02:00,2000,1,1246.67,0,0.10,0.57,0.408,-0.05,0.000,-0.19
03/03/2021 13:03:00,2000,1,1247.06,0,0.10,0.55,0.396,-0.05,0.000,-0.01
03/03/2021 13:04:00,2000,1,1247.47,0,0.10,0.57,0.411,0.07,119.536,1.32
03/03/2021 13:05:00,2000,1,1255.26,0,0.66,0.64,7.782,0.49,331.000,2.39
03/03/2021 13:06:00,2000,1,1391.25,0,1.85,2.41,135.994,0.43,780.176,4.01
03/03/2021 13:07:00,2000,1,1536.26,0,1.85,2.57,145.015,0.41,847.980,4.22
03/03/2021 13:08:00,2000,1,1703.29,0,1.97,2.70,167.029,0.45,774.000,3.99
03/03/2021 13:09:00,2000,1,1880.54,0,2.12,2.59,177.249,0.43,669.012,3.65
03/03/2021 13:10:00,2000,1,25.02,0,1.76,2.76,144.473,0.22,604.424,3.43
03/03/2021 13:11:00,2000,1,241.26,1,2.01,3.40,216.244,0.60,393.242,2.65
03/03/2021 13:12:00,2000,1,509.16,1,2.34,3.37,267.906,0.27,319.611,2.34
03/03/2021 13:13:00,2000,1,702.25,1,2.33,2.45,193.085,0.41,206.664,1.81
03/03/2021 13:14:00,2000,1,830.45,1,1.77,2.44,128.203,0.48,117.974,1.31
03/03/2021 13:15:00,2000,1,944.00,1,1.47,2.84,113.548,0.92,38.374,0.72
03/03/2021 13:16:00,2000,1,1073.24,1,1.62,2.79,129.236,1.03,31.517,0.66
03/03/2021 13:17:00,2000,1,1182.83,1,1.52,2.62,109.596,1.13,12.684,0.45
03/03/2021 13:18:00,2000,1,1247.28,1,1.14,2.35,64.446,1.11,10.429,0.37
03/03/2021 13:19:00,2000,1,1325.84,1,1.47,1.97,78.564,1.22,9.865,0.35
03/03/2021 13:20:00,2000,1,1364.02,1,0.87,2.07,38.177,1.10,4.792,0.17
03/03/2021 13:21:00,2000,1,1410.43,1,1.04,1.93,46.405,0.98,5.074,0.18
03/03/2021 13:22:00,2000,1,1455.94,1,0.92,2.30,45.517,0.80,3.946,0.14
03/03/2021 13:23:00,2000,1,1493.60,1,1.04,1.57,37.657,0.97,3.664,0.13
03/03/2021 13:24:00,2000,1,1536.10,1,1.00,1.88,42.505,0.85,6.765,0.24
03/03/2021 13:25:00,2000,1,1566.39,1,0.83,1.77,30.286,0.75,3.664,0.13
03/03/2021 13:26:00,2000,1,1609.32,1,0.92,2.17,42.925,1.12,6.483,0.23
03/03/2021 13:27:00,2000,1,1644.32,1,0.87,1.90,35.008,1.18,8.174,0.29
03/03/2021 13:28:00,2000,1,1700.08,1,1.04,2.32,55.753,1.16,12.966,0.46
03/03/2021 13:29:00,2000,1,1766.79,1,1.13,2.47,66.714,1.23,5.355,0.19
03/03/2021 13:30:00,2000,1,1824.77,1,1.09,2.27,57.977,1.35,11.275,0.40
03/03/2021 13:31:00,2000,1,1872.54,1,1.09,1.87,47.774,1.17,7.047,0.25
03/03/2021 13:32:00,2000,1,1913.43,1,1.09,1.60,40.887,1.16,6.483,0.23
03/03/2021 13:33:00,2000,1,1965.20,1,1.17,1.81,51.773,1.24,5.637,0.20
03/03/2021 13:34:00,2000,1,9.93,1,1.04,1.86,44.723,1.13,0.000,0.00
03/03/2021 13:35:00,2000,1,56.45,2,1.04,1.94,46.525,1.05,0.000,-0.20
03/03/2021 13:36:00,2000,1,105.35,2,1.09,1.92,48.896,1.08,5.637,0.20
03/03/2021 13:37:00,2000,1,159.93,2,1.09,2.14,54.584,1.01,3.382,0.12
03/03/2021 13:38:00,2000,1,197.04,2,1.00,1.64,37.107,1.01,0.000,0.00
03/03/2021 13:39:00,2000,1,226.48,2,0.87,1.60,29.444,0.88,3.382,0.12
03/03/2021 13:40:00,2000,1,263.65,2,0.96,1.76,37.171,0.87,2.537,0.09
03/03/2021 13:41:00,2000,1,296.77,2,0.92,1.67,33.114,0.83,2.819,0.10
03/03/2021 13:42:00,2000,1,338.15,2,0.96,1.96,41.384,0.72,2.255,0.08
03/03/2021 13:43:00,2000,1,366.67,2,0.79,1.80,28.520,0.75,9.583,0.34
03/03/2021 13:44:00,2000,1,391.41,2,0.75,1.70,24.737,0.77,6.765,0.24
03/03/2021 13:45:00,2000,1,410.54,2,0.66,1.58,19.133,0.76,6.201,0.22
03/03/2021 13:46:00,2000,1,438.38,2,0.79,1.76,27.840,0.81,5.919,0.21
03/03/2021 13:47:00,2000,1,467.08,2,0.75,1.97,28.695,0.76,5.637,0.20
03/03/2021 13:48:00,2000,1,504.54,2,0.87,2.03,37.459,0.90,3.664,0.13
03/03/2021 13:49:00,2000,1,547.72,2,0.92,2.18,43.183,0.98,0.000,-0.17
03/03/2021 13:50:00,2000,1,604.72,2,1.00,2.52,57.005,1.06,1.127,0.04
03/03/2021 13:51:00,2000,1,643.73,2,0.84,2.24,39.012,1.16,13.811,0.49
03/03/2021 13:52:00,2000,1,726.78,2,1.21,2.76,83.041,1.21,85.159,1.10
03/03/2021 13:53:00,2000,1,835.11,2,1.29,3.30,108.330,1.21,138.288,1.44
03/03/2021 13:54:00,2000,1,982.71,2,1.66,3.09,147.607,0.66,267.223,2.11
03/03/2021 13:55:00,2000,1,1210.21,2,1.99,3.63,227.492,0.51,395.822,2.66
03/03/2021 13:56:00,2000,1,1440.40,2,2.32,2.93,230.199,0.94,360.611,2.52
03/03/2021 13:57:00,2000,1,1656.18,2,2.18,3.02,215.779,0.76,510.410,3.10
03/03/2021 13:58:00,2000,1,1843.73,2,2.04,2.88,187.542,1.15,393.242,2.65
03/03/2021 13:59:00,2000,1,36.90,2,2.02,3.01,193.174,1.15,303.667,2.27
03/03/2021 14:00:00,2000,1,222.49,3,2.00,2.95,185.590,0.85,337.833,2.42
03/03/2021 14:01:00,2000,1,386.52,3,1.88,2.84,164.028,1.07,375.183,2.58
03/03/2021 14:02:00,2000,1,543.01,3,1.71,3.14,156.491,1.07,212.484,1.84
03/03/2021 14:03:00,2000,1,747.57,3,2.18,2.85,204.564,0.89,229.942,1.93
03/03/2021 14:04:00,2000,1,991.22,3,2.05,3.71,243.642,1.08,208.604,1.82
03/03/2021 14:05:00,2000,1,1203.41,3,2.27,2.79,212.199,0.84,144.538,1.48
03/03/2021 14:06:00,2000,1,1435.39,3,1.94,3.84,231.974,1.17,154.291,1.54
03/03/2021 14:07:00,2000,1,1603.43,3,1.92,2.83,168.045,0.98,460.317,2.91
03/03/2021 14:08:00,2000,1,163.45,3,3.76,3.51,560.013,2.79,1286.442,5.48
03/03/2021 14:09:00,2000,1,944.23,4,4.34,3.97,780.785,1.53,1053.700,4.83
03/03/2021 14:10:00,2000,1,1171.51,4,9.69,3.62,2227.281,6.55,3534.240,10.29
03/03/2021 14:11:00,2000,1,1758.83,5,10.58,3.72,2587.315,8.12,2917.014,9.33
03/03/2021 14:12:00,2000,1,2023.88,6,9.40,3.84,2265.052,7.60,3206.325,9.79
03/03/2021 14:13:00,2000,1,1628.92,7,7.45,3.76,1605.042,5.89,2885.873,9.28
03/03/2021 14:14:00,2000,1,1280.45,8,7.45,3.87,1651.534,4.28,1831.151,6.89
03/03/2021 14:15:00,2000,1,702.36,9,6.86,3.75,1421.906,0.18,1099.010,4.96
03/03/2021 14:16:00,2000,1,1454.34,10,4.24,3.95,751.977,1.25,365.166,2.54
03/03/2021 14:17:00,2000,1,1857.22,10,3.18,3.22,402.885,0.39,358.333,2.51
03/03/2021 14:18:00,2000,1,205.92,10,2.77,3.41,348.696,0.70,18.946,0.55
03/03/2021 14:19:00,2000,1,528.08,11,2.77,3.15,322.158,1.30,324.167,2.36
03/03/2021 14:20:00,2000,1,747.18,11,2.19,3.04,219.107,1.31,267.223,2.11
03/03/2021 14:21:00,2000,1,1008.53,11,2.27,3.44,261.341,0.29,7.892,0.28
03/03/2021 14:22:00,2000,1,1310.28,11,2.57,3.30,301.756,1.02,247.399,2.02
03/03/2021 14:23:00,2000,1,1567.60,11,2.12,3.73,257.314,0.85,117.974,1.31
03/03/2021 14:24:00,2000,1,1785.86,11,2.02,3.41,218.264,0.35,226.062,1.91
03/03/2021 14:25:00,2000,1,80.99,11,2.30,3.80,295.127,1.16,138.288,1.44
03/03/2021 14:26:00,2000,1,392.40,12,2.52,3.51,311.411,0.47,82.034,1.08
03/03/2021 14:27:00,2000,1,715.86,12,2.35,4.05,323.458,0.48,88.284,1.12
03/03/2021 14:28:00,2000,1,1033.34,12,2.50,3.61,317.481,0.43,105.473,1.23
03/03/2021 14:29:00,2000,1,1367.73,12,2.44,3.96,334.390,0.60,6.483,0.23
03/03/2021 14:30:00,2000,1,1729.37,12,2.55,4.01,361.640,0.17,30.374,0.65
03/03/2021 14:31:00,2000,1,57.42,12,2.49,3.77,328.049,0.48,29.231,0.64
03/03/2021 14:32:00,2000,1,408.06,13,2.59,3.79,350.642,0.26,20.089,0.56
03/03/2021 14:33:00,2000,1,711.40,13,2.52,3.43,303.347,0.61,9.020,0.32
03/03/2021 14:34:00,2000,1,1011.68,13,2.35,3.74,300.275,0.40,24.660,0.60
03/03/2021 14:35:00,2000,1,1242.85,13,2.11,3.38,231.175,0.56,7.610,0.27
03/03/2021 14:36:00,2000,1,1478.26,13,2.25,3.14,235.411,0.53,14.093,0.50
03/03/2021 14:37:00,2000,1,1651.95,13,1.97,2.82,173.685,0.71,0.282,0.01
03/03/2021 14:38:00,2000,1,1817.69,13,1.83,3.01,165.740,0.49,0.282,0.01
03/03/2021 14:39:00,2000,1,13.88,13,1.91,3.33,196.194,0.65,4.792,0.17
03/03/2021 14:40:00,2000,1,220.70,14,2.10,3.06,206.812,0.41,7.047,0.25
03/03/2021 14:41:00,2000,1,396.92,14,1.85,3.14,176.224,0.66,1.409,0.05
03/03/2021 14:42:00,2000,1,606.58,14,2.06,3.19,209.664,0.55,5.637,0.20
03/03/2021 14:43:00,2000,1,766.83,14,1.82,2.92,160.247,0.79,6.483,0.23
03/03/2021 14:44:00,2000,1,948.58,14,1.83,3.29,181.745,0.58,10.993,0.39
03/03/2021 14:45:00,2000,1,1173.53,14,2.12,3.26,224.957,0.78,8.738,0.31
03/03/2021 14:46:00,2000,1,1392.43,14,2.07,3.30,218.891,0.70,7.892,0.28
03/03/2021 14:47:00,2000,1,1614.16,14,2.04,3.41,221.732,0.71,4.792,0.17
03/03/2021 14:48:00,2000,1,1841.48,14,2.05,3.48,227.320,0.75,1.409,0.05
03/03/2021 14:49:00,2000,1,53.83,14,2.00,3.38,212.354,0.61,1.409,0.05
03/03/2021 14:50:00,2000,1,261.86,15,1.95,3.43,208.034,0.73,4.228,0.15
03/03/2021 14:51:00,2000,1,482.33,15,2.10,3.26,220.469,0.76,2.819,0.10
03/03/2021 14:52:00,2000,1,678.47,15,1.89,3.37,196.140,0.77,7.047,0.25
03/03/2021 14:53:00,2000,1,846.93,15,1.82,3.08,168.459,0.99,0.000,-0.01
