Date Time,SamplePacin,BottleNum,TimeToSampl,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
12/27/2020 15:07:00,20,1,10,0,1.16,0.00,0.000,1.99,0.000
12/27/2020 15:08:00,20,1,10,0,1.11,0.00,0.000,1.98,0.000
12/27/2020 15:09:00,20,1,10,0,1.07,0.00,0.000,1.98,0.000
12/27/2020 15:10:00,20,1,10,0,1.07,0.00,0.000,1.96,0.000
12/27/2020 15:11:00,20,1,10,0,1.11,0.00,0.000,1.98,0.000
12/27/2020 15:12:00,20,1,10,0,1.11,0.00,0.000,1.99,0.000
12/27/2020 15:13:00,20,1,10,0,1.03,0.00,0.000,1.95,0.000
12/27/2020 15:14:00,20,1,10,0,1.11,0.00,0.000,1.98,0.000
12/27/2020 15:15:00,20,1,10,0,1.16,0.00,0.000,1.97,0.000
12/27/2020 15:16:00,20,1,10,0,1.07,0.00,0.000,1.97,0.000
12/27/2020 15:17:00,20,1,10,0,1.11,0.00,0.000,1.98,0.000
12/27/2020 15:18:00,20,1,10,0,1.11,0.00,0.000,1.97,0.000
12/27/2020 15:19:00,20,1,10,0,1.11,0.00,0.000,1.95,0.000
12/27/2020 15:20:00,20,1,10,0,1.11,0.00,0.000,1.96,0.000
12/27/2020 15:21:00,20,1,10,0,1.11,0.00,0.000,1.96,0.000
12/27/2020 15:22:00,20,1,10,0,1.11,0.00,0.000,1.99,0.000
12/27/2020 15:23:00,20,1,10,0,1.11,0.00,0.000,2.01,0.000
12/27/2020 15:24:00,20,1,10,0,1.11,0.00,0.000,2.07,0.000
12/27/2020 15:25:00,20,1,10,0,1.20,0.00,0.000,2.05,0.000
12/27/2020 15:26:00,20,1,10,0,1.16,0.00,0.000,2.06,0.000
12/27/2020 15:27:00,20,1,10,0,1.20,0.00,0.000,2.04,0.000
12/27/2020 15:28:00,20,1,10,0,1.20,0.00,0.000,2.03,0.000
12/27/2020 15:29:00,20,1,10,0,1.07,0.00,0.000,2.05,0.000
12/27/2020 15:30:00,20,1,10,0,1.20,0.00,0.000,2.03,0.000
12/27/2020 15:31:00,20,1,10,0,1.16,0.00,0.000,2.02,0.000
12/27/2020 15:32:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 15:33:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 15:34:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 15:35:00,20,1,10,0,1.03,0.00,0.000,2.00,0.000
12/27/2020 15:36:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 15:37:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 15:38:00,20,1,10,0,1.07,0.00,0.000,2.01,0.000
12/27/2020 15:39:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 15:40:00,20,1,10,0,1.16,0.00,0.000,2.07,0.000
12/27/2020 15:41:00,20,1,10,0,1.16,0.00,0.000,2.15,0.000
12/27/2020 15:42:00,20,1,10,0,1.24,0.00,0.000,2.16,0.000
12/27/2020 15:43:00,20,1,10,0,1.29,0.00,0.000,2.18,0.000
12/27/2020 15:44:00,20,1,10,0,1.29,0.00,0.000,2.18,0.000
12/27/2020 15:45:00,20,1,10,0,1.33,0.00,0.000,2.15,0.000
12/27/2020 15:46:00,20,1,10,0,1.29,0.00,0.000,2.18,0.000
12/27/2020 15:47:00,20,1,10,0,1.29,0.00,0.000,2.16,0.000
12/27/2020 15:48:00,20,1,10,0,1.33,0.00,0.000,2.21,0.000
12/27/2020 15:49:00,20,1,10,0,1.33,0.00,0.000,2.18,0.000
12/27/2020 15:50:00,20,1,10,0,1.33,0.00,0.000,2.18,0.000
12/27/2020 15:51:00,20,1,10,0,1.29,0.00,0.000,2.16,0.000
12/27/2020 15:52:00,20,1,10,0,1.29,0.00,0.000,2.19,0.000
12/27/2020 15:53:00,20,1,10,0,1.29,0.00,0.000,2.15,0.000
12/27/2020 15:54:00,20,1,10,0,1.24,0.00,0.000,2.13,0.000
12/27/2020 15:55:00,20,1,10,0,1.29,0.00,0.000,2.10,0.000
12/27/2020 15:56:00,20,1,10,0,1.20,0.00,0.000,2.10,0.000
12/27/2020 15:57:00,20,1,10,0,1.24,0.00,0.000,2.06,0.000
12/27/2020 15:58:00,20,1,10,0,1.24,0.00,0.000,2.06,0.000
12/27/2020 15:59:00,20,1,10,0,1.20,0.00,0.000,2.07,0.000
12/27/2020 16:00:00,20,1,10,0,1.24,0.00,0.000,2.05,0.000
12/27/2020 16:01:00,20,1,10,0,1.11,0.00,0.000,2.07,0.000
12/27/2020 16:02:00,20,1,10,0,1.20,0.00,0.000,2.04,0.000
12/27/2020 16:03:00,20,1,10,0,1.20,0.00,0.000,2.05,0.000
12/27/2020 16:04:00,20,1,10,0,1.16,0.00,0.000,2.07,0.000
12/27/2020 16:05:00,20,1,10,0,1.20,0.00,0.000,2.10,0.000
12/27/2020 16:06:00,20,1,10,0,1.16,0.00,0.000,2.16,0.000
12/27/2020 16:07:00,20,1,10,0,1.20,0.00,0.000,2.15,0.000
12/27/2020 16:08:00,20,1,10,0,1.29,0.00,0.000,2.16,0.000
12/27/2020 16:09:00,20,1,10,0,1.29,0.00,0.000,2.18,0.000
12/27/2020 16:10:00,20,1,10,0,1.29,0.00,0.000,2.18,0.000
12/27/2020 16:11:00,20,1,10,0,1.29,0.00,0.000,2.18,0.000
12/27/2020 16:12:00,20,1,10,0,1.33,0.00,0.000,2.16,0.000
12/27/2020 16:13:00,20,1,10,0,1.33,0.00,0.000,2.18,0.000
12/27/2020 16:14:00,20,1,10,0,1.29,0.00,0.000,2.20,0.000
12/27/2020 16:15:00,20,1,10,0,1.24,0.00,0.000,2.17,0.000
12/27/2020 16:16:00,20,1,10,0,1.33,0.00,0.000,2.18,0.000
12/27/2020 16:17:00,20,1,10,0,1.33,0.00,0.000,2.16,0.000
12/27/2020 16:18:00,20,1,10,0,1.33,0.00,0.000,2.12,0.000
12/27/2020 16:19:00,20,1,10,0,1.29,0.00,0.000,2.13,0.000
12/27/2020 16:20:00,20,1,10,0,1.29,0.00,0.000,2.12,0.000
12/27/2020 16:21:00,20,1,10,0,1.24,0.00,0.000,2.11,0.000
12/27/2020 16:22:00,20,1,10,0,1.20,0.00,0.000,2.10,0.000
12/27/2020 16:23:00,20,1,10,0,1.24,0.00,0.000,2.07,0.000
12/27/2020 16:24:00,20,1,10,0,1.20,0.00,0.000,2.06,0.000
12/27/2020 16:25:00,20,1,10,0,1.16,0.00,0.000,2.07,0.000
12/27/2020 16:26:00,20,1,10,0,1.20,0.00,0.000,2.04,0.000
12/27/2020 16:27:00,20,1,10,0,1.20,0.00,0.000,2.07,0.000
12/27/2020 16:28:00,20,1,10,0,1.16,0.00,0.000,2.05,0.000
12/27/2020 16:29:00,20,1,10,0,1.20,0.00,0.000,2.04,0.000
12/27/2020 16:30:00,20,1,10,0,1.20,0.00,0.000,2.01,0.000
12/27/2020 16:31:00,20,1,10,0,1.16,0.00,0.000,2.03,0.000
12/27/2020 16:32:00,20,1,10,0,1.20,0.00,0.000,2.02,0.000
12/27/2020 16:33:00,20,1,10,0,1.20,0.00,0.000,2.01,0.000
12/27/2020 16:34:00,20,1,10,0,1.16,0.00,0.000,1.99,0.000
12/27/2020 16:35:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 16:36:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 16:37:00,20,1,10,0,1.16,0.00,0.000,2.02,0.000
12/27/2020 16:38:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 16:39:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 16:40:00,20,1,10,0,1.07,0.00,0.000,2.01,0.000
12/27/2020 16:41:00,20,1,10,0,1.16,0.00,0.000,2.02,0.000
12/27/2020 16:42:00,20,1,10,0,1.16,0.00,0.000,2.02,0.000
12/27/2020 16:43:00,20,1,10,0,1.11,0.00,0.000,2.01,0.000
12/27/2020 16:44:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 16:45:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 16:46:00,20,1,10,0,1.11,0.00,0.000,1.99,0.000
12/27/2020 16:47:00,20,1,10,0,1.07,0.00,0.000,2.00,0.000
12/27/2020 16:48:00,20,1,10,0,1.16,0.00,0.000,1.99,0.000
12/27/2020 16:49:00,20,1,10,0,1.11,0.00,0.000,2.00,0.000
12/27/2020 16:50:00,20,1,10,0,1.16,0.00,0.000,1.99,0.000
12/27/2020 16:51:00,20,1,10,0,0.99,0.00,0.000,1.99,0.000
12/27/2020 16:52:00,20,1,10,0,1.16,0.00,0.000,2.00,0.000
12/27/2020 16:53:00,20,1,10,0,1.16,0.00,0.000,1.99,0.000
12/27/2020 16:54:00,20,1,10,0,1.11,0.00,0.000,1.99,0.000
12/27/2020 16:55:00,20,1,10,0,1.07,0.00,0.000,1.99,0.000
12/27/2020 16:56:00,20,1,10,0,1.11,0.00,0.000,2.00,0.000
12/27/2020 16:57:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 16:58:00,20,1,10,0,1.16,0.00,0.000,1.99,0.000
12/27/2020 16:59:00,20,1,10,0,1.11,0.00,0.000,2.01,0.000
12/27/2020 17:00:00,20,1,10,0,1.16,0.00,0.000,2.00,0.000
12/27/2020 17:01:00,20,1,10,0,1.11,0.00,0.000,2.00,0.000
12/27/2020 17:02:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 17:03:00,20,1,10,0,1.16,0.00,0.000,1.99,0.000
12/27/2020 17:04:00,20,1,10,0,1.07,0.00,0.000,1.99,0.000
12/27/2020 17:05:00,20,1,10,0,1.11,0.00,0.000,1.99,0.000
12/27/2020 17:06:00,20,1,10,0,1.11,0.00,0.000,1.99,0.000
12/27/2020 17:07:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 17:08:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 17:09:00,20,1,10,0,1.11,0.00,0.000,2.01,0.000
12/27/2020 17:10:00,20,1,10,0,1.16,0.00,0.000,1.99,0.000
12/27/2020 17:11:00,20,1,10,0,1.11,0.00,0.000,2.00,0.000
12/27/2020 17:12:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 17:13:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 17:14:00,20,1,10,0,1.11,0.00,0.000,1.99,0.000
12/27/2020 17:15:00,20,1,10,0,1.16,0.00,0.000,2.00,0.000
12/27/2020 17:16:00,20,1,10,0,1.11,0.00,0.000,1.98,0.000
12/27/2020 17:17:00,20,1,10,0,1.16,0.00,0.000,2.00,0.000
12/27/2020 17:18:00,20,1,10,0,1.11,0.00,0.000,2.01,0.000
12/27/2020 17:19:00,20,1,10,0,1.07,0.00,0.000,1.99,0.000
12/27/2020 17:20:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 17:21:00,20,1,10,0,1.07,0.00,0.000,1.99,0.000
12/27/2020 17:22:00,20,1,10,0,1.16,0.00,0.000,2.00,0.000
12/27/2020 17:23:00,20,1,10,0,1.11,0.00,0.000,2.00,0.000
12/27/2020 17:24:00,20,1,10,0,1.11,0.00,0.000,2.04,0.000
12/27/2020 17:25:00,20,1,10,0,1.16,0.00,0.000,2.04,0.000
12/27/2020 17:26:00,20,1,10,0,1.16,0.00,0.000,2.03,0.000
12/27/2020 17:27:00,20,1,10,0,1.16,0.00,0.000,2.03,0.000
12/27/2020 17:28:00,20,1,10,0,1.20,0.00,0.000,2.03,0.000
12/27/2020 17:29:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 17:30:00,20,1,10,0,1.20,0.00,0.000,2.03,0.000
12/27/2020 17:31:00,20,1,10,0,1.16,0.00,0.000,2.03,0.000
12/27/2020 17:32:00,20,1,10,0,1.11,0.00,0.000,2.00,0.000
12/27/2020 17:33:00,20,1,10,0,1.16,0.00,0.000,2.01,0.000
12/27/2020 17:34:00,20,1,10,0,1.16,0.00,0.000,2.00,0.000
12/27/2020 17:35:00,20,1,10,0,1.16,0.00,0.000,2.00,0.000
12/27/2020 17:36:00,20,1,10,0,1.16,0.00,0.000,1.98,0.000
12/27/2020 17:37:00,20,1,10,0,1.03,0.00,0.000,1.98,0.000
12/27/2020 17:38:00,20,1,10,0,1.16,0.00,0.000,1.99,0.000
12/27/2020 17:39:00,20,1,10,0,1.11,,0.000,1.97,
